Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Tmin;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa;Fo;Fm;Fv/Fm;F;Fm';Fo';Fo'calc;Yield;ETR;qP;qL;qN;NPQ;Y(NPQ);ETR-Fac
yyyy-mm-dd;hh:mm:ss;string;No;cm2;string;;ppm;ppm;ppm;ppm;ppm;ppm;µmol/s;kPa;mV;mV;°C;°C;°C;°C;µmol m-2 s-1;µmol m-2 s-1;µmol m-2 s-1;steps;%;mmol m-2 s-1;Pa/kPa;mmol m-2 s-1;µmol m-2 s-1;ppm;ppm;ppm;mV;mV;;mV;mV;mV;mV;;;;;;;;
2021-03-18;09:29:50;ZPc005;0000;8;AFF1FF511FF---1FF-------------;;398.8769;0.1107323;;20431.3;-280.4471;;749.72;100.822;2613;1618;25.11;25.39;27.42;23.67;1499.9;31.1;41.9;7;;;;;;;;;;;;0;;;;;;;;;;;
2021-03-18;09:37:51;ZPi005;0000;8;AFF1FF511FF---1FF-------------;CO2 Curve;398.7198;1.563526E-02;;20524.71;-100.6488;;749.57;100.822;2629;1651;24.91;26.17;27.39;24.97;1499.9;0.7;42.2;7;;;;;;;;;;;;610;;;;;;;;;;;
2021-03-18;09:41:52;MP_005;0001;8;AFF1FF511FF---1FF-------------;;399.1328;1.563526E-02;-14.22174;20516.89;-100.6488;1780.436;749.62;100.818;2637;1649;24.95;26.27;27.93;25.09;1500.2;0.9;42.3;7;71.50;1.803015;11.80659;152.7125;12.64686;249.8588;384.90;22398.0;;;;580;;;;;;;;;;;
2021-03-18;09:42:23;MP_005;0001;8;AFF1FF511FF---1FF-------------;;399.2626;1.563526E-02;-14.24049;20537.97;-100.6488;1794.353;749.64;100.820;2636;1658;25.03;26.30;27.94;25.12;1499.9;0.6;42.4;7;71.29;1.816478;11.81817;153.7021;12.65944;250.6456;384.99;22437.3;;;;578;654;;;0.1162;73.20;;;;;;0.840
2021-03-18;09:45:38;ZPi005;0000;8;AFF1FF511FF---1FF-------------;;299.5615;-0.1448556;;20546.65;-101.3908;;749.79;100.814;2644;1663;25.02;26.39;28.11;25.17;1499.7;0.6;42.3;7;;;;;;;;;;;;550;;;;;;;;;;;
2021-03-18;09:49:38;MP_005;0001;8;AFF1FF511FF---1FF-------------;;299.2133;-0.1448556;-10.87887;20547.22;-101.3908;1972.583;749.77;100.814;2648;1659;25.00;26.37;28.25;25.22;1499.5;0.9;42.5;7;72.02;1.988753;11.79014;168.6794;9.486398;196.288;288.48;22621.2;;;;538;;;;;;;;;;;
2021-03-18;09:50:09;MP_005;0001;8;AFF1FF511FF---1FF-------------;;299.1402;-0.1448556;-10.89943;20540.01;-101.3908;1988.299;749.88;100.800;2649;1654;25.08;26.41;28.31;25.23;1500.7;0.6;43.4;7;71.69;2.004124;11.85705;169.0238;9.50284;196.1887;288.38;22631.7;;;;536;601;;;0.1082;68.17;;;;;;0.840
2021-03-18;09:53:24;ZPi005;0000;8;AFF1FF511FF---1FF-------------;;200.078;-0.1185913;;20571.75;-111.1883;;749.75;100.808;2653;1677;25.02;26.39;28.34;25.22;1500.0;0.6;42.4;7;;;;;;;;;;;;519;;;;;;;;;;;
2021-03-18;09:57:24;MP_005;0001;8;AFF1FF511FF---1FF-------------;;199.3414;-0.1185913;-6.891213;20546.71;-111.1883;2088.7;749.70;100.806;2657;1652;25.03;26.39;28.41;25.25;1499.9;0.7;42.4;7;72.28;2.10956;11.69774;180.3391;5.94057;138.163;192.57;22746.6;;;;514;;;;;;;;;;;
