Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Tmin;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa;Fo;Fm;Fv/Fm;F;Fm';Fo';Fo'calc;Yield;ETR;qP;qL;qN;NPQ;Y(NPQ);ETR-Fac
yyyy-mm-dd;hh:mm:ss;string;No;cm2;string;;ppm;ppm;ppm;ppm;ppm;ppm;µmol/s;kPa;mV;mV;°C;°C;°C;°C;µmol m-2 s-1;µmol m-2 s-1;µmol m-2 s-1;steps;%;mmol m-2 s-1;Pa/kPa;mmol m-2 s-1;µmol m-2 s-1;ppm;ppm;ppm;mV;mV;;mV;mV;mV;mV;;;;;;;;
2021-01-26;09:36:14;ZPc005;0000;8;AFF1FF311FF---1FF-------------;;399.4906;-0.5120351;;20530.15;-177.4984;;749.68;101.53;2656;1659;25.12;25.43;24.56;24.41;1499.9;28.4;3.0;7;;;;;;;;;;;;0;;;;;;;;;;;
2021-01-26;09:46:55;ZPi005;0000;8;AFF1FF311FF---1FF-------------;CO2 Curve;399.3826;-0.5168841;;20424.09;7.169143;;749.68;101.53;2673;1678;24.98;26.02;22.74;24.85;1499.7;1.0;3.1;7;;;;;;;;;;;;669;;;;;;;;;;;
2021-01-26;09:50:56;MP_005;0001;8;AFF1FF311FF---1FF-------------;;399.532;-0.5168841;-12.52663;20322.86;7.169143;1116.365;749.63;101.52;2678;1676;24.99;25.99;22.81;24.82;1499.7;0.9;3.0;7;68.75;1.062126;11.98495;88.62166;10.84204;191.2601;387.52;21432.1;;;;644;;;;;;;;;;;
2021-01-26;09:51:27;MP_005;0001;8;AFF1FF311FF---1FF-------------;;399.9547;-0.5168841;-12.68683;20211.11;7.169143;1196.034;749.59;101.52;2679;1640;25.06;25.98;23.89;24.85;1499.0;1.2;2.6;7;68.41;1.13834;11.96827;95.11319;10.96172;202.4553;387.75;21422.0;;;;641;710;;;0.0972;61.18;0.0972;0.0000;;;;0.840
2021-01-26;09:54:42;ZPi005;0000;8;AFF1FF311FF---1FF-------------;;299.7854;-0.6346625;;19433.46;7.964178;;749.61;101.53;2683;1675;25.05;26.05;24.31;24.86;1499.9;1.1;2.8;7;;;;;;;;;;;;609;;;;;;;;;;;
2021-01-26;09:58:42;MP_005;0001;8;AFF1FF311FF---1FF-------------;;299.8246;-0.6346625;-10.56713;18861.11;7.964178;1793.592;749.70;101.53;2688;1653;25.03;26.02;24.82;24.94;1500.2;1.1;2.9;7;66.08;1.708625;12.84607;133.0076;8.812599;181.8059;289.89;20646.7;;;;589;;;;;;;;;;;
2021-01-26;09:59:13;MP_005;0001;8;AFF1FF311FF---1FF-------------;;299.6386;-0.6346625;-10.60976;18811.12;7.964178;1807.122;749.49;101.53;2689;1692;25.05;26.04;23.84;24.94;1499.9;1.2;2.6;7;65.90;1.721037;12.91744;133.2336;8.84674;181.3348;289.66;20615.3;;;;589;653;;;0.0980;61.74;0.0980;0.0000;;;;0.840
2021-01-26;10:02:28;ZPi005;0000;8;AFF1FF311FF---1FF-------------;;199.6251;-0.5729037;;18625.4;4.499089;;749.66;101.55;2691;1677;24.98;25.93;22.89;24.98;1499.9;0.7;2.9;7;;;;;;;;;;;;571;;;;;;;;;;;
2021-01-26;10:06:28;MP_005;0001;8;AFF1FF311FF---1FF-------------;;199.6197;-0.5729037;-6.648265;18527.04;4.499089;1855.736;749.58;101.54;2694;1660;24.96;25.85;22.76;24.84;1500.0;1.2;3.0;7;65.47;1.770648;12.76705;138.6889;5.349774;130.1456;193.54;20378.3;;;;561;;;;;;;;;;;
