Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Tmin;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa;Fo;Fm;Fv/Fm;F;Fm';Fo';Fo'calc;Yield;ETR;qP;qL;qN;NPQ;Y(NPQ);ETR-Fac
yyyy-mm-dd;hh:mm:ss;string;No;cm2;string;;ppm;ppm;ppm;ppm;ppm;ppm;µmol/s;kPa;mV;mV;°C;°C;°C;°C;µmol m-2 s-1;µmol m-2 s-1;µmol m-2 s-1;steps;%;mmol m-2 s-1;Pa/kPa;mmol m-2 s-1;µmol m-2 s-1;ppm;ppm;ppm;mV;mV;;mV;mV;mV;mV;;;;;;;;
2021-01-25;08:55:36;ZPc005;0000;8;AFF1FF411FF---1FF-------------;;399.9802;-0.3361516;;20512.97;-75.66233;;749.73;99.93;2667;1662;25.09;25.37;23.83;24.40;1500.0;28.3;2.0;7;;;;;;;;;;;;0;;;;;;;;;;;
2021-01-25;09:04:36;ZPi005;0000;8;AFF1FF411FF---1FF-------------;CO2 Curve;399.5261;-0.4443504;;20531.12;28.1863;;749.68;99.93;2679;1632;25.02;26.18;23.51;24.74;1500.0;1.7;2.1;7;;;;;;;;;;;;842;;;;;;;;;;;
2021-01-25;09:08:37;MP_005;0001;8;AFF1FF411FF---1FF-------------;;399.5823;-0.4443504;-6.063591;20538.54;28.1863;431.22;749.81;99.92;2683;1670;25.03;26.12;23.66;24.77;1500.4;1.8;1.7;7;65.94;0.3858261;13.28729;29.03723;5.114673;113.918;393.96;20941.6;;;;814;;;;;;;;;;;
2021-01-25;09:09:08;MP_005;0001;8;AFF1FF411FF---1FF-------------;;399.5704;-0.4443504;-6.486751;20516.24;28.1863;497.8219;749.70;99.92;2683;1682;25.06;26.12;23.76;24.77;1499.9;1.8;2.1;7;65.98;0.4495419;13.24953;33.92889;5.485569;135.7937;393.48;20992.1;;;;813;868;;;0.0634;39.92;0.0634;0.0000;;;;0.840
2021-01-25;09:12:23;ZPi005;0000;8;AFF1FF411FF---1FF-------------;;299.251;-0.5405234;;20522.45;26.26465;;749.74;99.93;2686;1695;25.03;26.08;23.63;24.81;1500.0;1.6;2.0;7;;;;;;;;;;;;780;;;;;;;;;;;
2021-01-25;09:16:23;MP_005;0001;8;AFF1FF411FF---1FF-------------;;299.6084;-0.5405234;-7.0995;20514.32;26.26465;922.2599;749.81;99.93;2690;1696;25.03;26.03;23.70;24.85;1500.0;1.7;1.9;7;67.45;0.8581513;12.6289;67.95139;5.895967;153.2955;293.05;21410.3;;;;762;;;;;;;;;;;
2021-01-25;09:16:54;MP_005;0001;8;AFF1FF411FF---1FF-------------;;299.7436;-0.5405234;-7.154937;20518.74;26.26465;933.4316;749.96;99.93;2690;1669;25.06;26.04;23.81;24.83;1499.9;1.8;2.1;7;67.38;0.8690497;12.62849;68.81657;5.945906;153.9469;293.14;21436.3;;;;758;815;;;0.0699;44.06;0.0699;0.0000;;;;0.840
2021-01-25;09:20:09;ZPi005;0000;8;AFF1FF411FF---1FF-------------;;199.8936;-0.5346623;;20530.07;17.30133;;749.64;99.93;2690;1689;25.03;26.05;23.94;24.85;1499.9;1.7;2.0;7;;;;;;;;;;;;734;;;;;;;;;;;
2021-01-25;09:24:09;MP_005;0001;8;AFF1FF411FF---1FF-------------;;199.5038;-0.5346623;-4.652667;20528.05;17.30133;1012.664;749.66;99.93;2690;1688;24.96;25.91;22.13;24.78;1499.7;1.8;2.1;7;68.08;0.9532459;12.27081;77.68405;3.672627;118.629;195.39;21523.4;;;;726;;;;;;;;;;;
2021-01-25;09:24:40;MP_005;0001;8;AFF1FF411FF---1FF-------------;;199.4945;-0.5346623;-4.640293;20533.3;17.30133;1014.413;749.49;99.94;2691;1673;25.00;25.92;21.97;24.75;1499.9;1.2;2.1;7;67.95;0.9547105;12.26587;77.83468;3.659842;119.0455;195.41;21532.5;;;;726;776;;;0.0644;40.59;0.0644;0.0000;;;;0.840
2021-01-25;09:27:55;ZPi005;0000;8;AFF1FF411FF---1FF-------------;;96.15856;-0.5915747;;20542.64;10.05393;;749.56;99.95;2693;1689;24.98;25.90;23.34;24.72;1500.2;1.6;2.1;7;;;;;;;;;;;;708;;;;;;;;;;;
2021-01-25;09:31:55;MP_005;0001;8;AFF1FF411FF---1FF-------------;;99.18495;-0.5915747;-1.501373;20529.19;10.05393;1263.855;749.61;99.96;2694;1684;25.02;25.98;23.82;24.82;1500.4;1.6;2.2;7;68.68;1.200993;12.13254;98.9894;0.7344673;84.96641;98.28;21783.0;;;;702;;;;;;;;;;;
2021-01-25;09:32:26;MP_005;0001;8;AFF1FF411FF---1FF-------------;;99.41381;-0.5915747;-1.50043;20533.82;10.05393;1296.028;749.44;99.96;2694;1683;25.06;25.95;23.81;24.86;1499.9;1.8;2.1;7;68.61;1.231566;12.03051;102.3702;0.7301027;85.64478;98.50;21819.8;;;;698;739;;;0.0555;34.95;0.0555;0.0000;;;;0.840
2021-01-25;09:35:41;ZPi005;0000;8;AFF1FF411FF---1FF-------------;;51.71737;-0.6204575;;20561.95;1.575938;;749.65;99.97;2695;1688;25.02;25.96;23.74;24.88;1499.5;1.8;2.1;7;;;;;;;;;;;;693;;;;;;;;;;;
2021-01-25;09:39:41;MP_005;0001;8;AFF1FF411FF---1FF-------------;;49.33767;-0.6204575;0.2264127;20534.66;1.575938;1418.665;749.72;99.98;2697;1699;25.01;25.93;24.02;24.89;1500.0;2.0;2.0;7;69.27;1.357827;11.86201;114.4685;-0.8617832;60.90129;50.18;21951.8;;;;689;;;;;;;;;;;
2021-01-25;09:40:12;MP_005;0001;8;AFF1FF411FF---1FF-------------;;49.22932;-0.6204575;0.2158543;20542.4;1.575938;1426.989;749.77;99.98;2697;1701;25.06;25.95;23.81;24.88;1500.7;1.8;2.1;7;69.08;1.365926;11.87449;115.0303;-0.8522044;60.60648;50.07;21965.7;;;;688;719;;;0.0431;27.18;0.0431;0.0000;;;;0.840
2021-01-25;09:43:27;ZPi005;0000;8;AFF1FF411FF---1FF-------------;;402.0876;-0.5782216;;20552.91;43.21313;;749.72;99.98;2699;1707;25.01;25.95;23.84;24.89;1500.0;1.8;2.0;7;;;;;;;;;;;;700;;;;;;;;;;;
2021-01-25;09:47:27;MP_005;0001;8;AFF1FF411FF---1FF-------------;;399.5875;-0.5782216;-11.08354;20550.42;43.21313;1394.59;749.69;100.00;2699;1688;24.96;25.82;22.22;24.78;1499.7;1.6;2.0;7;69.31;1.294743;11.67435;110.9049;9.340848;251.8565;389.08;21901.8;;;;718;;;;;;;;;;;
2021-01-25;09:48:27;MP_005;0001;8;AFF1FF411FF---1FF-------------;;400.2078;-0.5782216;-11.18874;20541.46;43.21313;1379.352;749.60;100.00;2699;1693;24.95;25.80;22.08;24.77;1499.7;1.8;1.9;7;69.27;1.279969;11.65392;109.8316;9.443409;249.6564;389.60;21877.6;;;;718;;;;;;;;;;;
2021-01-25;09:49:27;MP_005;0001;8;AFF1FF411FF---1FF-------------;;399.9064;-0.5782216;-11.24836;20554.46;43.21313;1369.091;749.71;100.01;2699;1710;24.96;25.78;23.11;24.74;1500.2;1.8;2.1;7;69.28;1.270328;11.61618;109.3586;9.50495;247.8755;389.24;21880.3;;;;715;;;;;;;;;;;
2021-01-25;09:49:48;MP_005;0001;8;AFF1FF411FF---1FF-------------;;399.7665;-0.5782216;-11.22143;20541.32;43.21313;1383.847;749.36;100.00;2699;1715;25.02;25.82;23.39;24.74;1499.9;1.8;1.6;7;69.03;1.283862;11.69235;109.8036;9.469904;248.739;389.10;21883.6;;;;713;776;;;0.0812;51.14;0.0812;0.0000;;;;0.840
2021-01-25;09:53:03;ZPi005;0000;8;AFF1FF411FF---1FF-------------;;599.9127;-0.514532;;20567.29;52.05971;;749.62;100.00;2700;1726;25.01;25.90;23.78;24.82;1500.2;1.8;1.9;7;;;;;;;;;;;;734;;;;;;;;;;;
2021-01-25;09:57:03;MP_005;0001;8;AFF1FF411FF---1FF-------------;;599.8685;-0.514532;-16.08843;20548.04;52.05971;1476.149;749.75;100.00;2702;1727;25.02;25.93;23.79;24.87;1499.9;2.0;1.9;7;69.31;1.364619;11.82199;115.4305;13.79829;388.8426;584.29;21972.1;;;;730;;;;;;;;;;;
2021-01-25;09:57:34;MP_005;0001;8;AFF1FF411FF---1FF-------------;;599.193;-0.514532;-16.10664;20548.62;52.05971;1478.244;749.77;100.00;2700;1695;25.06;25.95;23.93;24.86;1499.0;1.8;1.6;7;69.12;1.366676;11.85979;115.236;13.8156;387.595;583.61;21973.3;;;;727;800;;;0.0913;57.45;0.0913;0.0000;;;;0.840
2021-01-25;10:00:49;ZPi005;0000;8;AFF1FF411FF---1FF-------------;;799.4893;-0.5004504;;20563.87;66.86008;;749.67;100.00;2704;1698;25.00;25.92;23.86;24.88;1500.0;1.6;2.2;7;;;;;;;;;;;;744;;;;;;;;;;;
2021-01-25;10:04:49;MP_005;0001;8;AFF1FF411FF---1FF-------------;;799.8015;-0.5004504;-18.75456;20544.26;66.86008;1441.649;749.64;100.00;2704;1691;24.99;25.90;22.96;24.88;1499.7;1.7;2.0;7;69.25;1.317123;11.8171;111.459;16.07571;544.3278;781.55;21919.0;;;;744;;;;;;;;;;;
2021-01-25;10:05:20;MP_005;0001;8;AFF1FF411FF---1FF-------------;;799.7129;-0.5004504;-18.65191;20552.92;66.86008;1436.593;749.75;100.00;2704;1664;25.05;25.92;22.77;24.88;1499.9;1.2;2.1;7;69.03;1.312467;11.84631;110.7912;15.98555;544.1965;781.53;21922.9;;;;742;823;;;0.0984;62.00;0.0984;0.0000;;;;0.840
2021-01-25;10:08:36;ZPi005;0000;8;AFF1FF411FF---1FF-------------;;998.7343;-0.4770673;;20568.64;75.36963;;749.66;100.00;2705;1710;24.95;25.80;22.05;24.77;1499.9;1.8;2.0;7;;;;;;;;;;;;754;;;;;;;;;;;
2021-01-25;10:12:36;MP_005;0001;8;AFF1FF411FF---1FF-------------;;999.6699;-0.4770673;-19.96464;20542.78;75.36963;1340.237;749.65;99.99;2705;1723;24.97;25.83;22.16;24.77;1500.0;2.0;2.0;7;68.97;1.211691;11.78493;102.817;17.07351;705.6367;980.18;21807.7;;;;751;;;;;;;;;;;
2021-01-25;10:13:07;MP_005;0001;8;AFF1FF411FF---1FF-------------;;999.8548;-0.4770673;-19.95065;20526.53;75.36963;1344.979;749.30;100.00;2706;1718;25.03;25.85;22.16;24.75;1499.0;1.8;1.6;7;68.71;1.215659;11.84085;102.6666;17.04775;705.7743;980.38;21801.5;;;;750;832;;;0.0986;62.05;0.0986;0.0000;;;;0.840
2021-01-25;10:16:22;ZPi005;0000;8;AFF1FF411FF---1FF-------------;;1198.656;-0.3845553;;20562.7;85.07066;;749.66;99.99;2705;1714;24.99;25.87;22.19;24.80;1499.5;1.8;2.2;7;;;;;;;;;;;;756;;;;;;;;;;;
2021-01-25;10:20:22;MP_005;0001;8;AFF1FF411FF---1FF-------------;;1199.513;-0.3845553;-20.77471;20553.44;85.07066;1313.239;749.78;99.99;2705;1696;24.98;25.81;22.21;24.70;1499.9;1.8;2.2;7;68.85;1.176709;11.7814;99.87847;17.7228;883.3574;1179.12;21781.6;;;;754;;;;;;;;;;;
2021-01-25;10:20:53;MP_005;0001;8;AFF1FF411FF---1FF-------------;;1198.78;-0.3845553;-20.84712;20532.77;85.07066;1328.578;749.75;100.00;2705;1689;25.03;25.82;22.21;24.69;1499.9;1.8;2.1;7;68.65;1.191346;11.79672;100.9896;17.77345;884.7752;1178.31;21781.5;;;;754;833;;;0.0948;59.74;0.0948;0.0000;;;;0.840
2021-01-25;10:24:08;ZPi005;0000;8;AFF1FF411FF---1FF-------------;;1398.359;-0.3779409;;20556.07;93.76677;;749.69;100.01;2704;1693;24.99;25.84;21.96;24.75;1499.7;1.8;2.4;7;;;;;;;;;;;;757;;;;;;;;;;;
2021-01-25;10:28:08;MP_005;0001;8;AFF1FF411FF---1FF-------------;;1399.651;-0.3779409;-21.19302;20539.38;93.76677;1310.802;749.63;100.02;2704;1690;24.98;25.81;21.80;24.77;1499.7;1.8;2.2;7;68.80;1.165777;11.80396;98.76144;17.89719;1073.559;1378.84;21756.4;;;;754;;;;;;;;;;;
