Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Ttop;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa;Fo;Fm;Fv/Fm;F;Fm';Fo';Fo'calc;Yield;ETR;qP;qL;qN;NPQ;Y(NPQ);ETR-Fac
yyyy-mm-dd;hh:mm:ss;string;No;cm2;string;;ppm;ppm;ppm;ppm;ppm;ppm;µmol/s;kPa;mV;mV;°C;°C;°C;°C;µmol m-2 s-1;µmol m-2 s-1;µmol m-2 s-1;steps;%;mmol m-2 s-1;Pa/kPa;mmol m-2 s-1;µmol m-2 s-1;ppm;ppm;ppm;mV;mV;;mV;mV;mV;mV;;;;;;;;
2021-04-01;09:24:45;ZPc005;0000;8;AFF1FF712FF---1FF-------------;;399.5829;-1.151737;;20582.87;-126.9229;;749.63;100.946;2623;1643;24.94;25.24;25.54;25.02;1498.8;42.3;20.7;7;;;;;;;;;;;;0;;;;;;;;;;;
2021-04-01;09:33:53;ZPi005;0000;8;AFF1FF712FF---1FF-------------;CO2 Curve;398.6746;-1.15032;;20585.43;-108.3713;;749.62;100.950;2639;1628;25.01;25.54;26.94;25.14;1498.8;1.7;38.3;7;;;;;;;;;;;;536;;;;;;;;;;;
2021-04-01;09:37:54;MP_005;0001;8;AFF1FF712FF---1FF-------------;;398.7681;-1.15032;-8.605665;20560.84;-108.3713;795.7062;749.66;100.956;2645;1598;25.01;25.55;27.25;25.18;1499.2;1.6;38.2;7;68.40;0.8657718;11.24335;77.00302;6.647427;251.0098;391.31;21464.9;;;;526;;;;;;;;;;;
2021-04-01;09:38:25;MP_005;0001;8;AFF1FF712FF---1FF-------------;;398.6718;-1.15032;-8.619603;20561.96;-108.3713;797.6755;749.80;100.950;2646;1613;25.04;25.54;27.28;25.26;1498.6;1.7;38.6;7;68.26;0.8678254;11.22127;77.3375;6.661086;251.2282;391.21;21470.1;;;;523;577;;;0.0936;58.91;;;;;;0.840
2021-04-01;09:41:40;ZPi005;0000;8;AFF1FF712FF---1FF-------------;;296.158;-1.252928;;20586.96;-109.0108;;749.63;100.952;2651;1633;25.01;25.54;27.47;25.16;1499.2;1.9;38.2;7;;;;;;;;;;;;515;;;;;;;;;;;
2021-04-01;09:45:40;MP_005;0001;8;AFF1FF712FF---1FF-------------;;300.1259;-1.252928;-6.462662;20569.17;-109.0108;741.4413;749.55;100.962;2654;1664;25.00;25.53;27.41;25.11;1498.8;1.9;38.4;7;68.30;0.8142618;11.26229;72.29987;4.641057;190.5128;294.92;21419.6;;;;510;;;;;;;;;;;
2021-04-01;09:46:11;MP_005;0001;8;AFF1FF712FF---1FF-------------;;299.8608;-1.252928;-6.449218;20536.8;-109.0108;747.1935;749.80;100.960;2654;1689;25.03;25.52;27.50;25.20;1499.6;1.7;38.6;7;68.09;0.8200236;11.2617;72.81527;4.628616;191.2069;294.64;21396.2;;;;510;556;;;0.0827;52.11;;;;;;0.840
2021-04-01;09:49:26;ZPi005;0000;8;AFF1FF712FF---1FF-------------;;196.3421;-1.131596;;20548.38;-118.004;;749.61;100.958;2658;1690;24.99;25.53;27.31;25.06;1499.0;2.2;38.6;7;;;;;;;;;;;;506;;;;;;;;;;;
2021-04-01;09:53:26;MP_005;0001;8;AFF1FF712FF---1FF-------------;;200.6353;-1.131596;-4.537705;20562.37;-118.004;854.2755;749.78;100.962;2662;1668;24.98;25.47;27.37;25.04;1499.2;1.9;38.4;7;68.72;0.9312994;11.02507;84.47107;3.00861;138.7771;197.23;21534.7;;;;502;;;;;;;;;;;
2021-04-01;09:53:57;MP_005;0001;8;AFF1FF712FF---1FF-------------;;200.0825;-1.131596;-4.575254;20567.07;-118.004;875.6526;749.70;100.950;2663;1682;25.01;25.49;27.30;25.12;1499.6;1.7;38.0;7;68.65;0.9516867;11.04267;86.18269;3.04001;138.6951;196.61;21552.3;;;;502;544;;;0.0772;48.63;;;;;;0.840
