Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Tmin;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa;Fo;Fm;Fv/Fm;F;Fm';Fo';Fo'calc;Yield;ETR;qP;qL;qN;NPQ;Y(NPQ);ETR-Fac
yyyy-mm-dd;hh:mm:ss;string;No;cm2;string;;ppm;ppm;ppm;ppm;ppm;ppm;µmol/s;kPa;mV;mV;°C;°C;°C;°C;µmol m-2 s-1;µmol m-2 s-1;µmol m-2 s-1;steps;%;mmol m-2 s-1;Pa/kPa;mmol m-2 s-1;µmol m-2 s-1;ppm;ppm;ppm;mV;mV;;mV;mV;mV;mV;;;;;;;;
2021-03-10;09:24:45;ZPc005;0000;8;AFF1FF111FF---1FF-------------;;399.0978;-0.435034;;20576.8;-146.3901;;749.59;100.894;2610;1565;25.26;25.51;28.53;23.75;1499.9;31.1;46.2;7;;;;;;;;;;;;0;;;;;;;;;;;
2021-03-10;09:35:44;ZPi005;0000;8;AFF1FF111FF---1FF-------------;CO2 Curve;399.265;-0.4199291;;19738.9;-75.90475;;749.64;100.892;2632;1608;24.87;26.36;27.84;25.16;1500.0;0.6;42.2;7;;;;;;;;;;;;602;;;;;;;;;;;
2021-03-10;09:39:45;MP_005;0001;8;AFF1FF111FF---1FF-------------;;399.2598;-0.4199291;-18.1711;20533.16;-75.90475;1980.802;749.58;100.904;2640;1618;24.93;26.49;28.11;25.26;1499.9;0.6;42.0;7;72.27;1.971612;12.04134;163.7369;15.88013;224.519;381.51;22589.9;;;;565;;;;;;;;;;;
2021-03-10;09:40:16;MP_005;0001;8;AFF1FF111FF---1FF-------------;;399.2944;-0.4199291;-18.34168;20513.79;-75.90475;2022.5;749.41;100.900;2641;1616;24.97;26.49;28.15;25.26;1500.7;0.6;41.9;7;72.20;2.011199;11.99851;167.6208;16.02136;226.5927;381.39;22620.2;;;;558;632;;;0.1171;73.80;;;;;;0.840
2021-03-10;09:43:31;ZPi005;0000;8;AFF1FF111FF---1FF-------------;;299.7482;-0.5312516;;20492.68;-84.68975;;749.64;100.916;2645;1620;24.98;26.52;28.31;25.34;1499.9;0.6;42.1;7;;;;;;;;;;;;533;;;;;;;;;;;
2021-03-10;09:47:31;MP_005;0001;8;AFF1FF111FF---1FF-------------;;299.8429;-0.5312516;-14.53709;20498.85;-84.68975;2422.986;749.60;100.912;2649;1648;25.02;26.57;28.43;25.40;1499.5;0.6;42.2;7;73.22;2.405031;11.77858;204.1869;12.43606;186.4854;285.84;23006.5;;;;517;;;;;;;;;;;
2021-03-10;09:48:02;MP_005;0001;8;AFF1FF111FF---1FF-------------;;299.8316;-0.5312516;-14.48682;20511;-84.68975;2455.65;749.70;100.920;2648;1623;25.05;26.58;28.41;25.39;1499.9;1.2;41.9;7;73.23;2.436763;11.75466;207.3019;12.38152;188.3205;285.84;23046.7;;;;514;579;;;0.1123;70.72;;;;;;0.840
2021-03-10;09:51:17;ZPi005;0000;8;AFF1FF111FF---1FF-------------;;200.7979;-0.4764584;;20574.85;-86.7578;;749.73;100.912;2653;1622;25.03;26.58;28.49;25.44;1499.9;0.6;42.0;7;;;;;;;;;;;;498;;;;;;;;;;;
2021-03-10;09:55:17;MP_005;0001;8;AFF1FF111FF---1FF-------------;;199.6518;-0.4764584;-9.238667;20521.8;-86.7578;2574.6;749.64;100.920;2656;1643;25.02;26.57;28.61;25.44;1500.0;0.6;41.9;7;73.81;2.553008;11.58829;220.3094;7.723272;133.2714;190.89;23183.2;;;;492;;;;;;;;;;;
