Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Ttop;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa;Fo;Fm;Fv/Fm;F;Fm';Fo';Fo'calc;Yield;ETR;qP;qL;qN;NPQ;Y(NPQ);ETR-Fac
yyyy-mm-dd;hh:mm:ss;string;No;cm2;string;;ppm;ppm;ppm;ppm;ppm;ppm;µmol/s;kPa;mV;mV;°C;°C;°C;°C;µmol m-2 s-1;µmol m-2 s-1;µmol m-2 s-1;steps;%;mmol m-2 s-1;Pa/kPa;mmol m-2 s-1;µmol m-2 s-1;ppm;ppm;ppm;mV;mV;;mV;mV;mV;mV;;;;;;;;
2021-04-12;09:02:33;ZPc005;0000;8;AFF1FF412FF---1FF-------------;;399.462;-0.3616023;;20566.75;-79.76432;;749.64;101.066;2618;1613;24.99;25.44;25.93;25.05;1499.0;42.5;20.1;7;;;;;;;;;;;;0;;;;;;;;;;;
2021-04-12;09:12:24;ZPi005;0000;8;AFF1FF412FF---1FF-------------;CO2 Curve;399.3025;-0.3597381;;20551.63;-93.7594;;749.69;101.052;2636;1618;25.03;25.33;26.97;25.20;1499.2;1.9;38.2;7;;;;;;;;;;;;581;;;;;;;;;;;
2021-04-12;09:16:25;MP_005;0001;8;AFF1FF412FF---1FF-------------;;399.2852;-0.3597381;-5.830571;20563.3;-93.7594;549.3423;749.75;101.060;2642;1652;25.01;25.30;26.98;25.16;1499.0;1.7;38.2;7;67.62;0.615768;10.99786;55.98982;4.884723;252.1737;393.81;21206.4;;;;570;;;;;;;;;;;
2021-04-12;09:16:56;MP_005;0001;8;AFF1FF412FF---1FF-------------;;399.6859;-0.3597381;-5.851584;20561.51;-93.7594;562.6652;749.77;101.070;2643;1648;25.03;25.31;26.99;25.20;1499.6;1.7;38.0;7;67.62;0.6285524;10.99689;57.15727;4.899305;254.8792;394.16;21222.4;;;;570;613;;;0.0701;44.18;;;;;;0.840
2021-04-12;09:20:11;ZPi005;0000;8;AFF1FF412FF---1FF-------------;;299.3249;-0.4854852;;20581.31;-93.06406;;749.69;101.070;2648;1636;25.00;25.27;26.95;25.10;1499.0;1.9;38.4;7;;;;;;;;;;;;564;;;;;;;;;;;
2021-04-12;09:24:11;MP_005;0001;8;AFF1FF412FF---1FF-------------;;299.4753;-0.4854852;-4.568435;20532.17;-93.06406;590.9818;749.58;101.078;2652;1650;24.99;25.26;26.78;25.04;1499.4;1.9;38.5;7;67.76;0.654828;10.8947;60.10522;3.632198;196.9368;295.39;21216.2;;;;558;;;;;;;;;;;
2021-04-12;09:24:42;MP_005;0001;8;AFF1FF412FF---1FF-------------;;299.6295;-0.4854852;-4.574305;20553.32;-93.06406;593.1664;749.70;101.080;2652;1642;25.00;25.23;26.77;25.13;1499.6;1.7;38.0;7;67.82;0.6570377;10.81739;60.73904;3.637558;197.916;295.51;21242.6;;;;558;598;;;0.0669;42.13;;;;;;0.840
2021-04-12;09:27:57;ZPi005;0000;8;AFF1FF412FF---1FF-------------;;200.3212;-0.4383636;;20560.67;-93.54535;;749.66;101.084;2656;1678;24.98;25.22;26.72;25.01;1499.4;1.9;38.2;7;;;;;;;;;;;;554;;;;;;;;;;;
2021-04-12;09:31:57;MP_005;0001;8;AFF1FF412FF---1FF-------------;;199.3593;-0.4383636;-2.953432;20558.88;-93.54535;618.3806;749.76;101.082;2658;1648;24.98;25.22;26.71;24.98;1499.0;1.9;38.3;7;67.97;0.6817167;10.76316;63.33797;2.222926;139.2722;196.84;21270.8;;;;550;;;;;;;;;;;
