Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Tmin;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa;Fo;Fm;Fv/Fm;F;Fm';Fo';Fo'calc;Yield;ETR;qP;qL;qN;NPQ;Y(NPQ);ETR-Fac
yyyy-mm-dd;hh:mm:ss;string;No;cm2;string;;ppm;ppm;ppm;ppm;ppm;ppm;µmol/s;kPa;mV;mV;°C;°C;°C;°C;µmol m-2 s-1;µmol m-2 s-1;µmol m-2 s-1;steps;%;mmol m-2 s-1;Pa/kPa;mmol m-2 s-1;µmol m-2 s-1;ppm;ppm;ppm;mV;mV;;mV;mV;mV;mV;;;;;;;;
2021-02-11;09:06:09;ZPc005;0000;8;AFF1FF311FF---1FF-------------;;2515.881;-99.99;;18095.91;-4027.78;;750.12;100.900;2655;1645;24.76;25.14;22.64;25.88;1499.7;28.9;1.6;7;;;;;;;;;;;;0;;;;;;;;;;;
2021-02-11;09:26:39;ZPc005;0000;8;AFF1FF311FF---1FF-------------;;399.3787;4.369122E-02;;20534.34;-178.47;;749.64;100.910;2666;1623;24.98;25.21;21.13;24.47;1499.5;28.9;1.3;7;;;;;;;;;;;;0;;;;;;;;;;;
2021-02-11;09:27:42;ZPc005;0000;8;AFF1FF311FF---1FF-------------;;399.627;3.200461E-02;;20530.53;-164.5023;;749.76;100.910;2666;1643;24.99;25.22;21.45;24.44;1499.5;29.1;1.0;7;;;;;;;;;;;;0;;;;;;;;;;;
2021-02-11;09:36:09;ZPi005;0000;8;AFF1FF311FF---1FF-------------;CO2 Curve;399.5565;-4.011419E-02;;20528.78;-73.7153;;749.54;100.930;2673;1708;25.02;26.15;23.50;24.68;1499.3;0.6;1.3;7;;;;;;;;;;;;826;;;;;;;;;;;
2021-02-11;09:40:10;MP_005;0104;8;AFF1FF311FF---1FF-------------;;399.6367;-4.011419E-02;-6.054001;20532.33;-73.7153;554.9196;749.65;100.932;2678;1694;24.96;25.97;21.48;24.74;1500.0;0.7;1.1;7;67.59;0.6018044;12.42116;48.44992;5.398499;213.9148;393.62;21161.0;;;;806;;;;;;;;;;;
2021-02-11;09:40:41;MP_005;0104;8;AFF1FF311FF---1FF-------------;;399.7491;-4.011419E-02;-6.135768;20520.92;-73.7153;566.7132;749.80;100.940;2677;1716;25.02;25.98;21.48;24.67;1499.9;0.6;1.6;7;67.40;0.6132217;12.42586;49.35043;5.471793;214.7353;393.60;21166.3;;;;803;853;;;0.0586;36.92;;;;;;0.840
2021-02-11;09:43:56;ZPi005;0000;8;AFF1FF311FF---1FF-------------;;300.2478;-0.1786791;;20550.72;-77.90037;;749.64;100.926;2680;1704;24.97;25.93;21.60;24.56;1499.7;0.6;1.0;7;;;;;;;;;;;;782;;;;;;;;;;;
2021-02-11;09:47:56;MP_005;0104;8;AFF1FF311FF---1FF-------------;;299.7788;-0.1786791;-4.359449;20563.65;-77.90037;551.2224;749.67;100.924;2682;1686;25.05;26.09;23.52;24.64;1499.7;0.6;1.2;7;67.32;0.6023078;12.63096;47.68502;3.739707;168.6806;295.60;21192.8;;;;762;;;;;;;;;;;
2021-02-11;09:48:27;MP_005;0104;8;AFF1FF311FF---1FF-------------;;299.7911;-0.1786791;-4.38108;20539.36;-77.90037;558.2396;749.75;100.930;2682;1674;25.09;26.09;23.25;24.66;1500.7;0.6;1.0;7;67.11;0.60908;12.64425;48.17052;3.758369;169.3265;295.63;21177.7;;;;758;804;;;0.0572;36.06;;;;;;0.840
2021-02-11;09:51:42;ZPi005;0000;8;AFF1FF311FF---1FF-------------;;199.3417;-0.1479894;;20546.51;-85.49467;;749.69;100.930;2683;1703;25.01;26.07;22.09;24.73;1499.5;0.5;1.0;7;;;;;;;;;;;;746;;;;;;;;;;;
2021-02-11;09:55:42;MP_005;0104;8;AFF1FF311FF---1FF-------------;;199.5204;-0.1479894;-2.892926;20556.28;-85.49467;595.0563;749.65;100.924;2683;1746;25.00;26.01;22.16;24.67;1499.5;0.7;0.9;7;67.69;0.6515552;12.4304;52.41626;2.443964;120.9582;196.78;21236.8;;;;738;;;;;;;;;;;
2021-02-11;09:56:13;MP_005;0104;8;AFF1FF311FF---1FF-------------;;199.6013;-0.1479894;-2.97404;20544.4;-85.49467;616.455;749.67;100.930;2685;1723;25.02;25.96;21.78;24.64;1499.9;0.6;1.0;7;67.66;0.672071;12.30988;54.59609;2.516008;121.8282;196.78;21251.7;;;;738;780;;;0.0538;33.92;;;;;;0.840
2021-02-11;09:59:28;ZPi005;0000;8;AFF1FF311FF---1FF-------------;;97.17031;-0.2500067;;20541.44;-89.52912;;749.71;100.938;2685;1728;24.99;25.99;22.24;24.64;1499.7;0.6;1.0;7;;;;;;;;;;;;730;;;;;;;;;;;
2021-02-11;10:03:28;MP_005;0104;8;AFF1FF311FF---1FF-------------;;99.63532;-0.2500067;-1.191922;20554.13;-89.52912;850.3748;749.65;100.940;2686;1689;24.98;25.97;22.20;24.67;1499.7;0.6;0.9;7;68.57;0.9001008;12.06535;74.60214;0.793805;80.40868;98.69;21494.0;;;;722;;;;;;;;;;;
2021-02-11;10:03:59;MP_005;0104;8;AFF1FF311FF---1FF-------------;;99.75907;-0.2500067;-1.227166;20559.1;-89.52912;861.5424;749.64;100.940;2686;1698;25.05;25.98;22.05;24.67;1500.7;0.0;1.0;7;68.36;0.9107969;12.07562;75.42445;0.8256713;80.03174;98.79;21509.3;;;;722;758;;;0.0475;29.93;;;;;;0.840
2021-02-11;10:07:14;ZPi005;0000;8;AFF1FF311FF---1FF-------------;;49.83652;-0.2778085;;20559.06;-98.9325;;749.66;100.934;2688;1706;24.99;25.95;21.97;24.68;1499.7;0.5;0.9;7;;;;;;;;;;;;718;;;;;;;;;;;
2021-02-11;10:11:14;MP_005;0104;8;AFF1FF311FF---1FF-------------;;49.49363;-0.2778085;-3.557525E-02;20550.12;-98.9325;681.2711;749.61;100.940;2689;1740;24.99;25.94;21.79;24.69;1499.5;0.6;0.9;7;68.02;0.7469916;12.18762;61.291;-0.2641271;55.4585;49.74;21330.3;;;;713;;;;;;;;;;;
2021-02-11;10:11:45;MP_005;0104;8;AFF1FF311FF---1FF-------------;;49.66273;-0.2778085;-2.714237E-02;20560.11;-98.9325;639.6936;749.59;100.930;2689;1721;25.03;25.92;21.86;24.66;1499.9;0.6;1.0;7;67.74;0.7071455;12.16678;58.12101;-0.2701685;56.15946;49.91;21297.4;;;;712;743;;;0.0417;26.28;;;;;;0.840
2021-02-11;10:15:00;ZPi005;0000;8;AFF1FF311FF---1FF-------------;;401.3594;-0.1637081;;20566.83;-64.35354;;749.59;100.934;2690;1719;24.97;25.91;22.04;24.59;1499.9;0.7;0.8;7;;;;;;;;;;;;702;;;;;;;;;;;
2021-02-11;10:19:00;MP_005;0104;8;AFF1FF311FF---1FF-------------;;399.8735;-0.1637081;-5.935191;20564.21;-64.35354;571.2625;749.76;100.930;2690;1715;25.01;25.99;22.08;24.63;1500.0;0.7;0.7;7;67.51;0.6086006;12.40817;49.04839;5.169174;223.7153;394.10;21199.8;;;;698;;;;;;;;;;;
2021-02-11;10:20:00;MP_005;0104;8;AFF1FF311FF---1FF-------------;;399.8207;-0.1637081;-5.995811;20560.85;-64.35354;575.0171;749.61;100.936;2690;1718;25.00;25.99;21.98;24.67;1499.5;0.6;0.7;7;67.55;0.6120723;12.41212;49.31248;5.223586;222.7694;393.99;21200.2;;;;697;;;;;;;;;;;
2021-02-11;10:21:00;MP_005;0104;8;AFF1FF311FF---1FF-------------;;399.763;-0.1637081;-6.091334;20560.21;-64.35354;579.1361;749.82;100.940;2690;1705;25.01;25.99;21.83;24.65;1499.7;0.6;0.8;7;67.56;0.6161935;12.40077;49.68993;5.313148;221.0829;393.84;21203.7;;;;695;;;;;;;;;;;
2021-02-11;10:21:21;MP_005;0104;8;AFF1FF311FF---1FF-------------;;399.857;-0.1637081;-6.119702;20562.98;-64.35354;581.8026;749.59;100.940;2690;1710;25.05;25.99;21.87;24.66;1499.0;0.6;1.0;7;67.40;0.6185603;12.41563;49.82111;5.337073;220.8033;393.87;21208.1;;;;694;743;;;0.0659;41.52;;;;;;0.840
2021-02-11;10:24:36;ZPi005;0000;8;AFF1FF311FF---1FF-------------;;599.7335;-3.506047E-02;;20566.73;-50.23545;;749.76;100.938;2691;1701;25.00;26.00;21.82;24.70;1500.2;0.6;0.7;7;;;;;;;;;;;;690;;;;;;;;;;;
2021-02-11;10:28:36;MP_005;0104;8;AFF1FF311FF---1FF-------------;;599.9819;-3.506047E-02;-9.706045;20564.89;-50.23545;592.782;749.68;100.942;2691;1712;25.02;26.01;22.10;24.71;1499.7;0.6;0.6;7;67.53;0.615624;12.45389;49.43227;8.699214;307.0611;590.31;21207.9;;;;690;;;;;;;;;;;
2021-02-11;10:29:07;MP_005;0104;8;AFF1FF311FF---1FF-------------;;599.2473;-3.506047E-02;-9.668909;20561.2;-50.23545;583.7015;749.88;100.940;2692;1709;25.03;25.99;21.71;24.74;1499.0;0.6;0.5;7;67.43;0.6070874;12.4285;48.84641;8.672337;303.9688;589.60;21195.5;;;;689;744;;;0.0739;46.54;;;;;;0.840
2021-02-11;10:32:22;ZPi005;0000;8;AFF1FF311FF---1FF-------------;;799.2272;-5.049991E-02;;20568.44;-37.0818;;749.58;100.940;2693;1679;24.98;25.96;21.44;24.60;1499.7;0.6;0.7;7;;;;;;;;;;;;686;;;;;;;;;;;
2021-02-11;10:36:22;MP_005;0104;8;AFF1FF311FF---1FF-------------;;799.1107;-5.049991E-02;-10.54646;20555.48;-37.0818;424.8805;749.83;100.942;2692;1707;25.00;26.02;22.14;24.62;1499.9;0.6;0.8;7;66.99;0.4422883;12.65484;34.95013;9.48896;353.7982;788.61;21017.4;;;;681;;;;;;;;;;;
2021-02-11;10:36:53;MP_005;0104;8;AFF1FF311FF---1FF-------------;;799.7473;-5.049991E-02;-10.42919;20558.85;-37.0818;416.6541;749.57;100.940;2691;1730;25.05;26.04;21.75;24.64;1499.0;0.6;0.5;7;66.79;0.4342576;12.70827;34.17127;9.381614;349.7555;789.34;21016.5;;;;681;739;;;0.0785;49.41;;;;;;0.840
2021-02-11;10:40:09;ZPi005;0000;8;AFF1FF311FF---1FF-------------;;999.2761;3.984815E-02;;20563.98;-31.85447;;749.73;100.940;2693;1706;25.02;26.03;21.81;24.71;1499.9;0.6;0.6;7;;;;;;;;;;;;677;;;;;;;;;;;
2021-02-11;10:44:09;MP_005;0104;8;AFF1FF311FF---1FF-------------;;999.5156;3.984815E-02;-12.45702;20568.6;-31.85447;433.1264;749.58;100.934;2692;1708;25.00;26.05;21.77;24.75;1500.0;0.6;0.6;7;67.05;0.4450339;12.69923;35.04416;11.26994;470.8934;987.02;21033.6;;;;678;;;;;;;;;;;
2021-02-11;10:44:40;MP_005;0104;8;AFF1FF311FF---1FF-------------;;999.7974;3.984815E-02;-12.46544;20556.17;-31.85447;434.5195;749.59;100.940;2693;1730;25.05;26.04;22.10;24.70;1499.9;0.6;0.5;7;66.82;0.4463723;12.70036;35.14643;11.27665;472.2529;987.23;21024.2;;;;676;739;;;0.0853;53.70;;;;;;0.840
2021-02-11;10:47:55;ZPi005;0000;8;AFF1FF311FF---1FF-------------;;1199.703;0.1545874;;20570.29;-20.30371;;749.65;100.938;2695;1741;24.99;25.98;21.84;24.67;1500.2;0.6;1.8;7;;;;;;;;;;;;677;;;;;;;;;;;
2021-02-11;10:51:55;MP_005;0104;8;AFF1FF311FF---1FF-------------;;1198.806;0.1545874;-13.53066;20579.86;-20.30371;385.0102;749.64;100.928;2694;1710;24.99;25.99;21.73;24.61;1499.9;0.6;2.6;7;66.91;0.3879425;12.6409;30.68946;12.36407;539.6271;1185.12;20985.2;;;;674;;;;;;;;;;;
2021-02-11;10:52:26;MP_005;0104;8;AFF1FF311FF---1FF-------------;;1200.063;0.1545874;-13.6765;20564.58;-20.30371;388.1518;749.57;100.930;2693;1719;25.06;25.99;21.91;24.58;1499.0;0.6;2.6;7;66.59;0.3909038;12.65899;30.87954;12.49539;538.0666;1186.35;20973.2;;;;673;735;;;0.0844;53.11;;;;;;0.840
2021-02-11;10:55:41;ZPi005;0000;8;AFF1FF311FF---1FF-------------;;1399.212;0.2115955;;20565.09;-13.6013;;749.67;100.924;2695;1705;25.02;26.02;21.59;24.67;1500.2;0.7;2.5;7;;;;;;;;;;;;673;;;;;;;;;;;
2021-02-11;10:59:41;MP_005;0104;8;AFF1FF311FF---1FF-------------;;1399.129;0.2115955;-14.78089;20582.54;-13.6013;453.8984;749.78;100.934;2696;1678;24.99;25.98;21.65;24.64;1499.9;0.7;2.3;7;67.13;0.4475737;12.54683;35.67226;13.43182;775.6068;1384.14;21050.0;;;;671;;;;;;;;;;;
2021-02-11;11:00:12;MP_005;0104;8;AFF1FF311FF---1FF-------------;;1398.68;0.2115955;-14.73316;20556.34;-13.6013;452.5927;749.75;100.930;2695;1680;25.05;25.98;21.55;24.59;1499.9;0.6;2.6;7;66.80;0.4462916;12.57817;35.48145;13.38844;773.9702;1383.78;21020.7;;;;670;731;;;0.0834;52.57;;;;;;0.840
2021-02-11;11:03:27;ZPi005;0000;8;AFF1FF311FF---1FF-------------;;1598.041;0.435769;;20567.64;-9.851454;;749.76;100.926;2696;1705;24.99;25.97;22.00;24.62;1499.9;0.6;2.2;7;;;;;;;;;;;;669;;;;;;;;;;;
2021-02-11;11:07:27;MP_005;0104;8;AFF1FF311FF---1FF-------------;;1598.514;0.435769;-15.03359;20558.24;-9.851454;437.1167;749.68;100.930;2696;1688;25.02;26.03;21.88;24.68;1499.7;0.6;2.5;7;66.88;0.4278381;12.70381;33.67794;13.81896;918.1514;1583.05;21005.2;;;;665;;;;;;;;;;;
2021-02-11;11:07:58;MP_005;0104;8;AFF1FF311FF---1FF-------------;;1598.544;0.435769;-15.04041;20584.64;-9.851454;431.1991;749.62;100.930;2696;1690;25.05;26.06;22.08;24.70;1499.9;0.6;2.1;7;66.81;0.4221498;12.73572;33.14692;13.83323;907.3132;1583.09;21024.6;;;;665;719;;;0.0751;47.31;;;;;;0.840
2021-02-11;11:11:13;ZPi005;0000;8;AFF1FF311FF---1FF-------------;;1797.574;0.4260859;;20577.94;-4.757687;;749.69;100.924;2698;1665;25.01;26.04;22.08;24.65;1499.7;0.6;2.2;7;;;;;;;;;;;;665;;;;;;;;;;;
2021-02-11;11:15:13;MP_005;0104;8;AFF1FF311FF---1FF-------------;;1797.273;0.4260859;-13.71987;20565.66;-4.757687;338.2344;749.68;100.914;2698;1653;24.99;26.01;22.00;24.61;1499.9;0.6;2.2;7;66.66;0.328282;12.76901;25.70928;12.67082;986.6944;1783.13;20908.7;;;;658;;;;;;;;;;;
2021-02-11;11:15:44;MP_005;0104;8;AFF1FF311FF---1FF-------------;;1797.592;0.4260859;-13.78948;20581.38;-4.757687;333.9329;749.75;100.920;2697;1671;25.05;26.04;22.00;24.64;1499.9;0.6;2.1;7;66.47;0.3241972;12.81653;25.29524;12.74442;969.9777;1783.47;20917.2;;;;657;715;;;0.0811;51.10;;;;;;0.840
2021-02-11;11:18:59;ZPi005;0000;8;AFF1FF311FF---1FF-------------;;1997.007;0.7481349;;20565.62;-0.1678683;;749.47;100.918;2700;1717;25.02;26.07;22.10;24.67;1499.9;0.6;2.1;7;;;;;;;;;;;;656;;;;;;;;;;;
