Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Ttop;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa;Fo;Fm;Fv/Fm;F;Fm';Fo';Fo'calc;Yield;ETR;qP;qL;qN;NPQ;Y(NPQ);ETR-Fac
yyyy-mm-dd;hh:mm:ss;string;No;cm2;string;;ppm;ppm;ppm;ppm;ppm;ppm;µmol/s;kPa;mV;mV;°C;°C;°C;°C;µmol m-2 s-1;µmol m-2 s-1;µmol m-2 s-1;steps;%;mmol m-2 s-1;Pa/kPa;mmol m-2 s-1;µmol m-2 s-1;ppm;ppm;ppm;mV;mV;;mV;mV;mV;mV;;;;;;;;
2021-04-15;09:07:30;ZPc005;0000;8;AFF1FF212FF---1FF-------------;;399.4952;-0.798693;;20552.89;-59.2827;;749.62;100.892;2671;1665;24.93;25.35;25.62;25.03;1499.0;43.4;33.0;7;;;;;;;;;;;;0;;;;;;;;;;;
2021-04-15;09:17:12;ZPi005;0000;8;AFF1FF212FF---1FF-------------;CO2 Curve;399.506;-0.8296943;;20572.48;-80.7651;;749.62;100.894;2689;1684;24.99;25.92;26.48;25.09;1499.2;1.9;38.8;7;;;;;;;;;;;;561;;;;;;;;;;;
2021-04-15;09:21:13;MP_005;0001;8;AFF1FF212FF---1FF-------------;;399.4104;-0.8296943;-8.08599;20573.25;-80.7651;771.9441;749.68;100.898;2695;1681;25.00;25.93;26.57;25.08;1499.8;1.9;38.7;7;68.28;0.8165702;12.07948;67.59978;6.479658;236.698;392.15;21426.0;;;;529;;;;;;;;;;;
2021-04-15;09:21:44;MP_005;0001;8;AFF1FF212FF---1FF-------------;;399.3024;-0.8296943;-8.112794;20568.67;-80.7651;777.4504;749.38;100.890;2697;1719;25.00;25.93;26.58;25.15;1498.6;1.7;39.2;7;68.29;0.8215208;12.07759;68.02029;6.500235;237.0187;392.02;21430.5;;;;526;577;;;0.0884;55.63;;;;;;0.840
2021-04-15;09:24:59;ZPi005;0000;8;AFF1FF212FF---1FF-------------;;299.8443;-0.9229826;;20582.08;-83.19122;;749.47;100.894;2701;1677;24.99;25.93;26.72;25.07;1499.0;2.4;38.8;7;;;;;;;;;;;;502;;;;;;;;;;;
2021-04-15;09:28:59;MP_005;0001;8;AFF1FF212FF---1FF-------------;;299.8474;-0.9229826;-6.551557;20561.37;-83.19122;864.4507;749.74;100.888;2705;1691;24.98;25.93;26.71;25.03;1499.2;2.1;38.6;7;68.59;0.9076261;11.9849;75.73077;5.007905;186.5651;294.22;21509.0;;;;490;;;;;;;;;;;
2021-04-15;09:29:30;MP_005;0001;8;AFF1FF212FF---1FF-------------;;299.8263;-0.9229826;-6.545801;20545.19;-83.19122;863.1009;749.70;100.890;2705;1696;25.01;25.93;26.74;25.13;1498.6;2.6;39.2;7;68.45;0.9062752;12.00564;75.48743;5.002657;186.2886;294.17;21500.9;;;;490;536;;;0.0858;54.02;;;;;;0.840
2021-04-15;09:32:45;ZPi005;0000;8;AFF1FF212FF---1FF-------------;;199.6107;-0.8046028;;20558.15;-87.18707;;749.68;100.890;2709;1698;24.98;25.90;26.54;24.99;1499.4;1.9;39.0;7;;;;;;;;;;;;478;;;;;;;;;;;
2021-04-15;09:36:45;MP_005;0001;8;AFF1FF212FF---1FF-------------;;199.5292;-0.8046028;-4.234248;20577.03;-87.18707;885.5499;749.69;100.896;2713;1730;24.99;25.90;26.55;24.99;1499.2;1.9;39.3;7;68.71;0.9316353;11.88914;78.36017;3.031252;132.704;196.10;21549.8;;;;470;;;;;;;;;;;
2021-04-15;09:37:16;MP_005;0001;8;AFF1FF212FF---1FF-------------;;199.6367;-0.8046028;-4.293409;20552.33;-87.18707;891.3777;749.57;100.890;2712;1712;25.01;25.92;26.50;25.08;1498.6;1.7;39.2;7;68.55;0.9370516;11.93986;78.48093;3.08504;131.794;196.17;21533.8;;;;470;511;;;0.0802;50.50;;;;;;0.840
2021-04-15;09:40:31;ZPi005;0000;8;AFF1FF212FF---1FF-------------;;97.8119;-0.8224515;;20565.57;-94.72693;;749.55;100.900;2717;1733;24.99;25.90;26.69;24.99;1499.2;2.2;37.7;7;;;;;;;;;;;;462;;;;;;;;;;;
2021-04-15;09:44:31;MP_005;0001;8;AFF1FF212FF---1FF-------------;;99.51806;-0.8224515;-1.84513;20552.54;-94.72693;953.754;749.58;100.904;2720;1704;24.99;25.90;26.60;24.97;1499.0;1.9;37.9;7;68.85;1.004092;11.83417;84.84685;0.8593279;81.03851;98.50;21601.0;;;;458;;;;;;;;;;;
2021-04-15;09:45:02;MP_005;0001;8;AFF1FF212FF---1FF-------------;;99.60489;-0.8224515;-1.870861;20551.56;-94.72693;958.1818;749.67;100.910;2720;1719;25.01;25.88;26.63;25.07;1499.6;1.7;37.5;7;68.78;1.008452;11.79867;85.47174;0.8830581;80.79266;98.56;21602.1;;;;458;490;;;0.0653;41.13;;;;;;0.840
2021-04-15;09:48:17;ZPi005;0000;8;AFF1FF212FF---1FF-------------;;47.73074;-0.8146527;;20585.59;-102.4448;;749.78;100.898;2723;1690;24.98;25.86;26.48;24.97;1499.0;2.2;38.4;7;;;;;;;;;;;;454;;;;;;;;;;;
2021-04-15;09:52:17;MP_005;0001;8;AFF1FF212FF---1FF-------------;;48.53254;-0.8146527;-0.5684815;20547.89;-102.4448;1059.752;749.67;100.900;2727;1690;24.98;25.83;26.43;24.96;1499.4;1.6;38.3;7;69.24;1.113249;11.58276;96.11253;-0.2849868;52.48941;48.78;21710.1;;;;450;;;;;;;;;;;
2021-04-15;09:52:48;MP_005;0001;8;AFF1FF212FF---1FF-------------;;48.70968;-0.8146527;-0.5943294;20549.34;-102.4448;1061.211;749.38;100.910;2726;1718;25.01;25.84;26.42;25.05;1499.6;1.7;38.6;7;69.14;1.114227;11.58631;96.16755;-0.2609164;52.26056;48.94;21716.1;;;;450;478;;;0.0586;36.89;;;;;;0.840
2021-04-15;09:56:03;ZPi005;0000;8;AFF1FF212FF---1FF-------------;;400.5586;-0.9953498;;20557.13;-66.2025;;749.62;100.898;2730;1701;24.99;25.82;26.57;24.98;1499.2;1.9;38.0;7;;;;;;;;;;;;453;;;;;;;;;;;
2021-04-15;10:00:03;MP_005;0001;8;AFF1FF212FF---1FF-------------;;400.1592;-0.9953498;-9.339879;20555.57;-66.2025;1058.443;749.66;100.912;2732;1733;25.00;25.84;26.63;24.99;1499.6;2.1;38.3;7;69.10;1.077231;11.62228;92.68673;7.397372;261.3888;391.81;21680.2;;;;458;;;;;;;;;;;
2021-04-15;10:01:03;MP_005;0001;8;AFF1FF212FF---1FF-------------;;399.8067;-0.9953498;-9.278992;20549.45;-66.2025;1031.404;749.75;100.902;2733;1715;25.01;25.85;26.63;25.00;1499.0;1.7;38.0;7;68.95;1.051421;11.68534;89.97775;7.351653;258.1414;391.52;21647.1;;;;458;;;;;;;;;;;
2021-04-15;10:02:03;MP_005;0001;8;AFF1FF212FF---1FF-------------;;399.9394;-0.9953498;-9.213406;20544.25;-66.2025;1006.802;749.64;100.900;2734;1701;25.00;25.85;26.51;24.99;1499.4;2.1;38.5;7;68.89;1.02768;11.72272;87.66564;7.298207;255.9286;391.72;21617.3;;;;458;;;;;;;;;;;
2021-04-15;10:02:24;MP_005;0001;8;AFF1FF212FF---1FF-------------;;399.6743;-0.9953498;-9.111942;20561.72;-66.2025;996.4754;749.64;100.910;2734;1685;25.00;25.88;26.47;25.05;1499.6;1.7;37.5;7;68.91;1.017793;11.78043;86.39687;7.207202;255.4464;391.53;21620.2;;;;458;506;;;0.0949;59.75;;;;;;0.840
2021-04-15;10:05:39;ZPi005;0000;8;AFF1FF212FF---1FF-------------;;599.9216;-1.05507;;20571.88;-48.71325;;749.62;100.902;2736;1714;24.99;25.86;26.62;24.99;1498.6;1.7;38.0;7;;;;;;;;;;;;462;;;;;;;;;;;
2021-04-15;10:09:39;MP_005;0001;8;AFF1FF212FF---1FF-------------;;599.7155;-1.05507;-12.93712;20564.55;-48.71325;918.6786;749.68;100.896;2739;1736;24.99;25.86;26.56;24.96;1499.2;1.7;37.9;7;68.65;0.9264863;11.82392;78.35698;10.58998;368.1818;587.83;21531.9;;;;466;;;;;;;;;;;
2021-04-15;10:10:10;MP_005;0001;8;AFF1FF212FF---1FF-------------;;599.3746;-1.05507;-12.81143;20546.97;-48.71325;909.7759;749.54;100.900;2739;1736;25.01;25.87;26.60;25.07;1499.6;1.7;38.0;7;68.47;0.9177702;11.86779;77.33284;10.47552;367.4666;587.63;21506.7;;;;465;515;;;0.0971;61.15;;;;;;0.840
2021-04-15;10:13:25;ZPi005;0000;8;AFF1FF212FF---1FF-------------;;798.1012;-1.154075;;20569.04;-43.23018;;749.65;100.894;2742;1721;24.99;25.88;26.36;24.97;1498.4;1.9;38.0;7;;;;;;;;;;;;470;;;;;;;;;;;
2021-04-15;10:17:25;MP_005;0001;8;AFF1FF212FF---1FF-------------;;799.4549;-1.154075;-15.63026;20563.65;-43.23018;855.9552;749.61;100.898;2743;1698;25.00;25.90;26.49;24.98;1499.6;1.9;39.3;7;68.40;0.8610252;11.9839;71.84847;12.88844;493.1926;784.98;21462.8;;;;470;;;;;;;;;;;
2021-04-15;10:17:56;MP_005;0001;8;AFF1FF212FF---1FF-------------;;798.7654;-1.154075;-15.48746;20541.46;-43.23018;855.5766;749.49;100.900;2745;1712;25.01;25.90;26.45;25.05;1498.6;1.7;39.2;7;68.26;0.8605056;11.99916;71.71384;12.75332;495.0799;784.48;21441.0;;;;471;531;;;0.1130;71.12;;;;;;0.840
2021-04-15;10:21:12;ZPi005;0000;8;AFF1FF212FF---1FF-------------;;999.6823;-1.065429;;20572.81;-31.96918;;749.70;100.902;2747;1761;24.99;25.90;26.63;24.99;1499.2;1.9;39.4;7;;;;;;;;;;;;474;;;;;;;;;;;
2021-04-15;10:25:12;MP_005;0001;8;AFF1FF212FF---1FF-------------;;999.3471;-1.065429;-17.38197;20565.14;-31.96918;791.0206;749.67;100.904;2749;1739;24.98;25.91;26.62;24.98;1499.2;1.7;39.2;7;68.21;0.7880689;12.07726;65.2523;14.51533;620.9001;983.03;21388.1;;;;478;;;;;;;;;;;
2021-04-15;10:25:43;MP_005;0001;8;AFF1FF212FF---1FF-------------;;999.1378;-1.065429;-17.29034;20563.89;-31.96918;786.29;749.80;100.910;2750;1728;25.03;25.90;26.60;25.08;1499.6;1.7;39.2;7;68.02;0.7836708;12.0556;65.00471;14.43655;621.3488;982.89;21382.4;;;;478;540;;;0.1148;72.31;;;;;;0.840
2021-04-15;10:28:58;ZPi005;0000;8;AFF1FF212FF---1FF-------------;;1199.571;-1.178597;;20564.55;-23.22701;;749.62;100.896;2752;1743;24.99;25.92;26.55;24.97;1499.4;1.7;39.2;7;;;;;;;;;;;;482;;;;;;;;;;;
2021-04-15;10:32:58;MP_005;0001;8;AFF1FF212FF---1FF-------------;;1198.921;-1.178597;-18.78307;20563.2;-23.22701;711.8377;749.62;100.902;2754;1740;24.99;25.96;26.50;24.97;1499.6;2.1;39.2;7;67.90;0.703761;12.2729;57.34268;15.66442;736.8058;1181.32;21298.3;;;;482;;;;;;;;;;;
2021-04-15;10:33:29;MP_005;0001;8;AFF1FF212FF---1FF-------------;;1198.803;-1.178597;-18.75308;20565.7;-23.22701;709.1371;749.77;100.900;2756;1727;25.01;25.93;26.55;25.08;1497.6;1.7;39.2;7;67.79;0.7013189;12.21319;57.42308;15.6427;737.9859;1181.23;21294.2;;;;482;544;;;0.1140;71.69;;;;;;0.840
2021-04-15;10:36:44;ZPi005;0000;8;AFF1FF212FF---1FF-------------;;1398.853;-1.180356;;20556.45;-16.67029;;749.48;100.904;2756;1762;24.99;25.95;26.46;24.97;1499.0;1.9;39.2;7;;;;;;;;;;;;485;;;;;;;;;;;
