Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Ttop;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa;Fo;Fm;Fv/Fm;F;Fm';Fo';Fo'calc;Yield;ETR;qP;qL;qN;NPQ;Y(NPQ);ETR-Fac
2021-03-31;11:29:28;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.4546;-1.082609;-11.70182;20557.54;-85.91081;1244.006;749.60;101.428;2722;1729;25.00;25.55;27.58;24.98;1499.4;1.4;16.1;7;70.11;1.274021;10.66173;119.4948;9.454843;260.0069;388.84;21887.5;;;;518;;;;;;;;;;;
2021-03-31;11:30:28;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.1813;-1.082609;-11.74863;20566.12;-85.91081;1252.263;749.69;101.432;2721;1740;24.99;25.55;27.60;24.97;1499.2;1.2;16.0;7;70.21;1.282105;10.64303;120.4642;9.497159;260.1431;388.52;21904.3;;;;518;;;;;;;;;;;
2021-03-31;11:31:28;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.3871;-1.082609;-11.80284;20552.48;-85.91081;1255.71;749.60;101.432;2722;1720;24.99;25.54;27.63;24.97;1499.6;1.2;16.3;7;70.15;1.285233;10.62849;120.9234;9.545287;260.1469;388.67;21894.1;;;;518;;;;;;;;;;;
2021-03-31;11:31:29;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.681;-1.082609;-11.80506;20557.33;-85.91081;1256.053;749.72;101.440;2722;1730;25.01;25.54;27.66;25.07;1499.6;1.7;16.8;7;70.08;1.285779;10.62367;121.0296;9.548471;260.4912;388.95;21896.3;;;;518;581;;;0.1084;68.30;;;;;;0.840
2021-03-31;11:32:40;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.8254;-1.082609;-11.53252;20562.99;-85.91081;1157.284;749.66;101.430;2723;1730;24.97;25.19;27.64;24.86;998.3;1.2;16.1;7;69.96;1.190945;10.04794;118.5263;9.328693;261.4935;389.38;21806.2;;;;493;;;;;;;;;;;
2021-03-31;11:33:40;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.51;-1.082609;-11.49152;20559.5;-85.91081;1151.765;749.62;101.430;2723;1730;24.98;25.22;27.53;24.86;999.1;1.2;16.1;7;69.89;1.185572;10.11273;117.2356;9.292072;260.3331;389.10;21797.2;;;;496;;;;;;;;;;;
2021-03-31;11:34:40;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.3304;-1.082609;-11.48046;20557.5;-85.91081;1137.191;749.52;101.430;2723;1744;24.99;25.22;27.52;24.84;999.1;1.2;16.2;7;69.80;1.171437;10.12368;115.7126;9.286119;258.6266;388.93;21780.6;;;;495;;;;;;;;;;;
2021-03-31;11:34:41;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.3606;-1.082609;-11.47372;20559.64;-85.91081;1136.318;750.09;101.440;2723;1749;25.01;25.20;27.53;24.92;998.1;0.9;16.2;7;69.70;1.171483;10.09506;116.0452;9.287147;259.0066;388.96;21775.4;;;;497;598;;;0.1689;70.80;;;;;;0.840
2021-03-31;11:35:52;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.2953;-1.082609;-11.14804;20560.6;-85.91081;1088.325;749.57;101.434;2724;1731;24.98;25.05;27.60;24.80;749.2;0.9;16.2;7;69.71;1.12466;9.849988;114.1789;8.993189;261.3595;389.23;21734.8;;;;488;;;;;;;;;;;
2021-03-31;11:36:52;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.6149;-1.082609;-11.17203;20556.93;-85.91081;1084.997;749.65;101.432;2724;1730;24.99;25.06;27.66;24.82;749.6;1.0;16.1;7;69.62;1.12159;9.876382;113.5629;9.017589;260.6432;389.53;21727.8;;;;489;;;;;;;;;;;
2021-03-31;11:37:52;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.6247;-1.082609;-11.1495;20562.38;-85.91081;1076.1;749.53;101.430;2724;1709;24.99;25.07;27.65;24.82;749.4;1.0;16.1;7;69.62;1.112878;9.898824;112.4253;8.998253;259.6863;389.56;21724.4;;;;489;;;;;;;;;;;
2021-03-31;11:37:53;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.4875;-1.082609;-11.16563;20563.43;-85.91081;1074.47;749.70;101.430;2726;1720;25.03;25.08;27.65;24.92;749.8;0.9;16.2;7;69.44;1.111558;9.911075;112.1531;9.016205;258.938;389.36;21718.5;;;;489;630;;;0.2238;70.48;;;;;;0.840
2021-03-31;11:39:04;MP_005;0001;8;AFF1FF112FF---1FF-------------;;400.0079;-1.082609;-10.64075;20543.79;-85.91081;1029.696;749.56;101.432;2726;1725;24.97;24.89;27.52;24.75;499.1;1.2;16.0;7;69.48;1.068402;9.611522;111.1585;8.538291;265.7041;390.45;21659.4;;;;505;;;;;;;;;;;
2021-03-31;11:40:04;MP_005;0001;8;AFF1FF112FF---1FF-------------;;398.847;-1.082609;-10.67338;20565.69;-85.91081;1025.758;749.77;101.434;2725;1751;24.99;24.91;27.57;24.78;499.5;1.0;16.1;7;69.47;1.064954;9.641262;110.458;8.574045;263.2578;389.26;21677.4;;;;505;;;;;;;;;;;
2021-03-31;11:41:04;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.5464;-1.082609;-10.70689;20567.06;-85.91081;1025.159;749.67;101.426;2725;1749;25.00;24.93;27.66;24.79;498.9;1.2;16.0;7;69.44;1.06424;9.667371;110.0858;8.603828;263.0754;389.92;21678.1;;;;509;;;;;;;;;;;
2021-03-31;11:41:05;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.3746;-1.082609;-10.70537;20571.42;-85.91081;1025.676;749.67;101.430;2725;1738;25.01;24.93;27.66;24.89;498.5;1.7;16.2;7;69.39;1.064739;9.674408;110.0573;8.602354;262.9185;389.78;21681.9;;;;509;750;;;0.3213;67.28;;;;;;0.840
2021-03-31;11:42:16;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.567;-1.082609;-8.719875;20545;-85.91081;992.2175;749.70;101.426;2725;1726;24.97;24.76;27.65;24.75;249.1;1.0;16.1;7;69.36;1.032665;9.397158;109.8913;6.752305;291.0688;391.93;21623.1;;;;521;;;;;;;;;;;
2021-03-31;11:43:16;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.2763;-1.082609;-8.934967;20564.21;-85.91081;970.8939;749.67;101.430;2725;1707;24.99;24.79;27.55;24.77;249.1;0.9;15.9;7;69.29;1.012203;9.458495;107.0153;6.962147;284.9443;391.42;21621.0;;;;548;;;;;;;;;;;
2021-03-31;11:44:16;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.2896;-1.082609;-9.035295;20559.63;-85.91081;969.1418;749.68;101.426;2726;1711;25.00;24.79;27.52;24.78;248.9;0.7;16.2;7;69.24;1.010526;9.466331;106.7495;7.056959;283.2282;391.34;21614.7;;;;561;;;;;;;;;;;
2021-03-31;11:44:17;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.2867;-1.082609;-9.047471;20560.44;-85.91081;964.0237;749.67;101.430;2726;1745;25.03;24.79;27.50;24.89;250.3;0.9;16.2;7;69.10;1.005612;9.475695;106.1254;7.070251;282.4175;391.33;21610.2;;;;561;1149;;;0.5117;53.79;;;;;;0.840
2021-03-31;11:45:28;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.4102;-1.082609;-5.27428;20564.71;-85.91081;923.0394;749.74;101.424;2726;1716;24.98;24.71;27.56;24.75;98.7;1.4;16.2;7;69.16;0.9664161;9.352473;103.3327;3.5464;336.3423;395.22;21573.7;;;;509;;;;;;;;;;;
2021-03-31;11:46:28;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.4906;-1.082609;-5.459819;20568.8;-85.91081;905.1652;749.49;101.424;2726;1735;24.99;24.72;27.68;24.79;98.7;0.9;16.1;7;69.08;0.9489582;9.396713;100.9883;3.725884;332.2275;395.11;21559.9;;;;521;;;;;;;;;;;
2021-03-31;11:47:28;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.5624;-1.082609;-5.542593;20574.01;-85.91081;880.4089;749.68;101.434;2727;1727;25.00;24.71;27.68;24.81;99.1;1.0;16.2;7;69.01;0.9254675;9.395628;98.4998;3.81377;329.3919;395.10;21540.3;;;;525;;;;;;;;;;;
2021-03-31;11:47:29;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.555;-1.082609;-5.528979;20570;-85.91081;881.9355;749.64;101.430;2726;1724;25.03;24.73;27.66;24.92;99.1;0.0;16.2;7;68.87;0.9268898;9.427958;98.3129;3.800267;329.4829;395.11;21539.3;;;;526;1325;;;0.6030;25.10;;;;;;0.840
2021-03-31;11:48:40;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.1877;-1.082609;-3.530771;20570.21;-85.91081;852.4415;749.67;101.428;2726;1720;24.98;24.68;27.59;24.81;48.7;0.7;15.9;7;68.97;0.898647;9.36381;95.97023;1.937614;359.7185;396.74;21508.6;;;;509;;;;;;;;;;;
2021-03-31;11:49:40;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.7132;-1.082609;-3.52991;20556.23;-85.91081;840.2793;749.67;101.432;2726;1725;24.99;24.71;27.62;24.82;48.7;1.2;16.2;7;68.83;0.8869757;9.455379;93.80647;1.94097;359.407;397.27;21482.4;;;;513;;;;;;;;;;;
2021-03-31;11:50:40;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.4172;-1.082609;-3.55417;20568.34;-85.91081;814.9561;749.66;101.430;2727;1725;24.99;24.72;27.67;24.84;49.1;1.0;15.9;7;68.80;0.862701;9.493442;90.87337;1.973591;357.4791;396.95;21469.2;;;;517;;;;;;;;;;;
2021-03-31;11:50:41;MP_005;0001;8;AFF1FF112FF---1FF-------------;;398.984;-1.082609;-3.513733;20571.72;-85.91081;813.2696;750.09;101.420;2726;1731;25.03;24.71;27.66;24.97;49.1;0.0;15.7;7;68.63;0.8615763;9.473819;90.94286;1.937762;357.764;396.58;21467.8;;;;515;1413;;;0.6355;13.09;;;;;;0.840
2021-03-31;11:51:52;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.6387;-1.082609;-2.467723;20574.29;-85.91081;782.045;749.70;101.426;2727;1710;24.99;24.71;27.68;24.86;24.2;1.0;16.2;7;68.71;0.8312076;9.492253;87.56694;0.9669962;375.2993;398.25;21442.3;;;;505;;;;;;;;;;;
2021-03-31;11:52:52;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.62;-1.082609;-2.291162;20571.96;-85.91081;761.7966;749.69;101.424;2727;1709;24.98;24.70;27.52;24.84;23.4;0.9;16.1;7;68.67;0.8117864;9.497866;85.47041;0.8091263;377.8922;398.41;21419.7;;;;505;;;;;;;;;;;
2021-03-31;11:53:52;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.481;-1.082609;-2.369981;20558.46;-85.91081;735.4167;749.65;101.424;2727;1726;24.99;24.73;27.54;24.86;23.2;0.9;16.0;7;68.51;0.786454;9.592696;81.98466;0.8931939;375.4096;398.19;21379.8;;;;509;;;;;;;;;;;
2021-03-31;11:53:53;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.3138;-1.082609;-2.399978;20558.48;-85.91081;735.8593;749.25;101.430;2727;1724;25.01;24.73;27.53;24.96;23.0;0.9;16.2;7;68.41;0.7864537;9.594045;81.97311;0.9207904;374.6996;398.01;21376.7;;;;507;1475;;;0.6563;6.35;;;;;;0.840
