Date.actual,Rep,ID,spp,E,A,Ci,gsw,TleafEB,Qin,S,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Tair,Tleaf
12/01/2017,1,6,dael,0.000826031,5.763109712,271.6230884,0.080019146,23.01624465,500,3.527,393.884,400.019,22.7593,21.9459,350.025,22.7686,23.043
12/01/2017,1,6,dael,0.000702548,8.193211405,386.670374,0.067468229,23.07713497,499.997,3.527,591.282,599.957,22.8341,22.1423,350.001,22.798,23.0482
12/01/2017,1,6,dael,0.000677382,10.0404284,528.595523,0.064998742,23.0585594,499.997,3.527,789.396,800.052,22.7974,22.1304,350.024,22.773,23.0219
12/01/2017,1,6,dael,0.000627315,11.41757746,666.7654484,0.060034016,23.09013044,500.001,3.527,987.92,1000.05,22.8504,22.2327,350.005,22.7918,23.0572
12/01/2017,1,6,dael,0.000656103,12.31162295,855.1224443,0.063245892,23.05308856,499.998,3.527,1186.82,1200.01,22.8408,22.1948,350.034,22.7621,23.0052
12/01/2017,1,6,dael,0.000595896,13.48314582,1083.230723,0.057190247,23.07364782,500,3.527,1485.47,1499.95,22.8583,22.2715,349.98,22.7673,23.0109
12/01/2017,1,6,dael,0.00057908,14.11744461,1349.899429,0.05577595,23.04343455,499.991,3.527,1784.72,1799.99,22.8404,22.2701,349.95,22.7328,22.9656
12/01/2017,2,18,pida,0.000463515,6.139875258,166.0772152,0.043827027,23.46705861,400.199,2.18,396.577,400.023,23.6958,23.4492,400.048,23.2029,23.4252
12/01/2017,2,18,pida,0.000550501,4.212203996,160.1172666,0.050891318,23.46655386,399.96,2.18,297.608,299.993,23.4321,23.1391,399.99,23.2248,23.3643
12/01/2017,2,18,pida,0.000634133,2.200823652,137.0640354,0.06041336,23.42262459,399.954,2.18,198.756,200.024,23.6268,23.2894,400.044,23.2022,23.3983
12/01/2017,2,18,pida,0.00044313,0.371736562,83.63691504,0.041109783,23.5319006,399.932,2.18,99.7913,100.018,23.6404,23.4046,399.994,23.2628,23.4707
12/01/2017,2,18,pida,0.00047078,-0.522195335,68.48129772,0.043696517,23.54870878,400.217,2.18,50.2586,49.9869,23.6723,23.4218,400.002,23.2864,23.4928
12/01/2017,2,18,pida,0.000500166,-0.900272171,55.66633151,0.046986876,23.47706111,399.93,2.18,25.4781,24.9943,23.6396,23.3734,399.92,23.2225,23.4675
12/01/2017,2,18,pida,0.000503079,6.714086955,162.176248,0.047204062,23.4996374,399.954,2.18,396.252,400.02,23.6738,23.4061,399.981,23.2458,23.3771
12/01/2017,2,18,pida,0.000483154,6.452435167,161.8573971,0.045267552,23.48430659,399.938,2.18,396.358,399.979,23.6317,23.3746,399.994,23.2254,23.3713
12/01/2017,2,18,pida,0.000561144,6.304892812,201.8503747,0.053672803,23.33465237,399.952,2.18,396.446,400.003,23.5073,23.2087,400.046,23.0956,23.2445
12/01/2017,2,18,pida,0.000511395,6.158645289,183.2591664,0.047669913,23.38743012,399.949,2.18,396.544,400.011,23.3643,23.0921,399.998,23.1357,23.2446
12/01/2017,2,18,pida,0.000661686,9.272183433,352.7718894,0.064006953,23.27682148,399.958,2.18,594.818,600.085,23.4674,23.1153,400.064,23.0634,23.1773
12/01/2017,2,18,pida,0.000471408,11.54180634,368.4255028,0.044784655,23.30176438,399.97,2.18,793.555,800.049,23.3962,23.1453,400.01,23.0398,23.1289
12/01/2017,2,18,pida,0.000446007,12.94741692,484.6606307,0.042087407,23.26144506,399.964,2.18,992.763,1000.06,23.2533,23.0159,400.036,22.993,23.0734
12/01/2017,2,18,pida,0.000439205,14.00801032,628.5498019,0.041176463,23.31248911,399.983,2.18,1192.05,1199.97,23.2936,23.0598,399.985,23.0423,23.0883
12/01/2017,2,18,pida,0.000382858,15.46393554,783.4840505,0.036151169,23.31565617,399.977,2.18,1491.2,1499.94,23.392,23.1882,399.954,23.0311,23.1376
12/01/2017,2,18,pida,0.000392872,16.65652287,1027.374795,0.036289912,23.38449185,399.98,2.18,1790.52,1799.98,23.3008,23.0917,400.05,23.1025,23.1584
12/01/2017,2,18,pida,0.000335157,17.24130537,1161.860061,0.030808083,23.49402731,400.226,2.18,2090.09,2099.87,23.4961,23.3177,399.93,23.1971,23.3275
12/01/2017,1,7,pikr,0.000694271,3.175097094,272.2755327,0.044788778,24.24151164,899.964,4.221,395.168,400.019,20.3411,19.3846,300.147,23.3226,23.4713
12/01/2017,1,7,pikr,0.000734623,2.210864634,214.8051565,0.047406264,24.25779348,900.216,4.221,296.598,300.012,20.366,19.3544,300.286,23.3564,23.5279
12/01/2017,1,7,pikr,0.00048142,-0.018691148,195.7901998,0.030145023,24.29707874,899.946,4.221,199.88,199.988,20.0998,19.4427,303.033,23.306,23.4675
12/01/2017,1,7,pikr,0.000677135,0.218937146,89.07834273,0.043453236,24.28202719,899.933,4.221,99.5907,99.9937,20.3589,19.4254,299.946,23.3579,23.5174
12/01/2017,1,7,pikr,0.000714801,-0.312752394,60.11949974,0.045282356,24.39523006,899.938,4.221,50.3686,49.9793,20.3918,19.4068,300.066,23.4843,23.6623
12/01/2017,1,7,pikr,0.000678247,-0.557902521,45.67454473,0.043344961,24.40295953,900.219,4.221,25.7893,25.029,20.5615,19.6269,300.023,23.4814,23.6577
12/01/2017,1,7,pikr,0.000660252,3.193531302,265.0929729,0.042364453,24.36114007,899.911,4.221,395.129,399.991,20.5393,19.6291,299.899,23.4307,23.6099
12/01/2017,1,7,pikr,0.000654958,3.240542877,261.510943,0.041758885,24.39385803,899.895,4.221,395.121,400.051,20.5171,19.6133,299.608,23.461,23.6376
12/01/2017,1,7,pikr,0.000617259,3.191391108,256.6028433,0.039508665,24.34443275,899.919,4.221,395.176,400.005,20.4871,19.6372,300.279,23.401,23.5669
12/01/2017,1,7,pikr,0.000659851,3.126526977,267.5020128,0.042287496,24.34260663,900.181,4.221,395.24,400.006,20.4824,19.573,299.998,23.4121,23.5672
12/01/2017,1,7,pikr,0.000654449,4.699623639,400.0830434,0.042082521,24.33506235,899.85,4.221,592.87,600.025,20.5207,19.6192,300.138,23.4053,23.5587
12/01/2017,1,7,pikr,0.000652183,5.92696929,543.5634992,0.041519557,24.39873075,899.848,4.221,790.964,800.026,20.5078,19.6093,300.101,23.464,23.602
12/01/2017,1,7,pikr,0.000602732,6.878071367,681.0584923,0.038611107,24.33624558,899.845,4.221,989.533,1000.05,20.4882,19.6575,299.989,23.3822,23.4997
12/01/2017,1,7,pikr,0.00061825,7.442238577,858.6804294,0.039499051,24.31143041,900.157,4.221,1188.6,1200.11,20.3883,19.5358,299.874,23.3675,23.511
12/01/2017,1,7,pikr,0.000606709,7.977232872,1123.976445,0.038920834,24.26924989,900.164,4.221,1487.54,1500.03,20.3661,19.5301,300.091,23.3218,23.4363
12/01/2017,1,7,pikr,0.000637377,2.567912819,286.2051443,0.040926831,24.2942741,900.116,4.221,396.068,400.035,20.4222,19.544,300.094,23.3571,23.4901
13/01/2017,1,13,pida,0.00134327,10.72975867,284.0341513,0.171589953,19.51338296,399.997,3.166,391.144,400.052,18.6641,17.6208,400.021,19.4893,19.7954
13/01/2017,1,13,pida,0.001323634,8.205342478,210.8242949,0.170303834,19.50370652,399.999,3.166,293.209,300.011,18.7087,17.6806,399.983,19.4746,19.7896
13/01/2017,1,13,pida,0.001332984,5.209495437,143.9070523,0.17260069,19.46231487,399.997,3.166,195.673,200.003,18.6854,17.65,399.978,19.4356,19.7498
13/01/2017,1,13,pida,0.001308309,1.969576771,78.3389578,0.171113075,19.42972531,400.001,3.166,98.3643,100.025,18.7137,17.6976,400.019,19.3967,19.7102
13/01/2017,1,13,pida,0.001348307,0.081243761,48.47150054,0.177420554,19.34410302,400.001,3.166,49.8392,49.9567,18.6054,17.558,399.973,19.3213,19.6383
13/01/2017,1,13,pida,0.001363356,-0.863536845,33.20927277,0.178875586,19.29145278,399.997,3.166,25.6355,24.9797,18.4916,17.4325,400.016,19.2725,19.5823
13/01/2017,1,13,pida,0.001348012,10.82232903,285.2070792,0.175220017,19.34626896,399.991,3.166,391.047,400.031,18.5165,17.4692,399.96,19.3234,19.6212
13/01/2017,1,13,pida,0.001355369,10.70712895,285.7989275,0.174216502,19.39279762,400.001,3.166,391.173,400.068,18.5064,17.4534,399.97,19.3718,19.6561
13/01/2017,1,13,pida,0.001423919,10.68253086,290.2847458,0.182322848,19.46137435,400.004,3.166,391.115,400.011,18.5701,17.464,400.001,19.4579,19.7507
13/01/2017,1,13,pida,0.001357885,10.69297241,285.8056961,0.174252824,19.51575242,400.001,3.166,391.032,399.916,18.6974,17.6427,399.989,19.4954,19.7912
13/01/2017,1,13,pida,0.001368793,14.27632906,447.307782,0.175021121,19.50976246,400.001,3.166,588.09,600.027,18.6567,17.5935,399.995,19.4922,19.7886
13/01/2017,1,13,pida,0.001372569,16.0842765,626.2329779,0.175085438,19.53129427,399.999,3.166,786.394,799.979,18.6724,17.6063,400.001,19.5147,19.8099
13/01/2017,1,13,pida,0.001381295,17.32340542,811.9454336,0.17614987,19.53606446,399.997,3.166,985.271,1000.06,18.6767,17.6038,399.991,19.5217,19.82
13/01/2017,1,13,pida,0.001342078,18.15787948,997.2256264,0.172284994,19.55889425,400.004,3.166,1184.42,1200.05,18.7778,17.7355,400.003,19.5345,19.8266
13/01/2017,1,13,pida,0.001361834,19.24240675,1287.11743,0.177186412,19.50394286,400.001,3.166,1483.26,1500.09,18.7816,17.7239,399.98,19.4846,19.7657
13/01/2017,1,13,pida,0.001364102,19.76453977,1578.054445,0.177551327,19.46126141,400.001,3.166,1782.4,1799.97,18.7124,17.6528,399.956,19.4425,19.7098
13/01/2017,1,13,pida,0.001363762,20.32092358,1868.832115,0.177949517,19.43095081,400.001,3.166,2081.59,2099.92,18.6813,17.6221,400.02,19.4121,19.6849
13/01/2017,1,14,pida,0.0005714,6.1001049,214.6099934,0.05548722,22.81587501,399.804,1.811,397.14,400.005,22.5734,22.3205,399.939,22.5795,22.568
13/01/2017,1,14,pida,0.000576106,4.204273891,176.1202173,0.057486562,22.71121131,400.045,1.811,298.038,300.019,22.6328,22.3779,400.045,22.4758,22.509
13/01/2017,1,14,pida,0.000527053,2.244900745,125.2062476,0.050974366,22.76537487,400.103,1.811,198.942,200.006,22.4459,22.2126,399.944,22.5174,22.5285
13/01/2017,1,14,pida,0.000515986,0.437579318,84.17486148,0.050127453,22.83477859,399.77,1.811,99.7796,100.001,22.6357,22.4074,400.043,22.5843,22.6147
13/01/2017,1,14,pida,0.000503477,-0.441623332,63.90284821,0.048509379,22.87412673,400.055,1.811,50.1792,49.9906,22.6356,22.4127,399.802,22.6202,22.6708
13/01/2017,1,14,pida,0.000603993,-0.733257325,44.25813972,0.060856989,22.62050694,400.043,1.811,25.3521,25.0268,22.5409,22.2734,399.692,22.3922,22.4691
13/01/2017,1,14,pida,0.000510226,5.605135073,209.8851912,0.049550019,22.68737435,399.991,1.811,397.341,399.97,22.3413,22.1155,400.078,22.4352,22.4382
13/01/2017,1,14,pida,0.000670843,5.404040423,263.2914471,0.067818653,22.50227874,400.048,1.811,397.44,400.007,22.3195,22.0226,400.061,22.291,22.2799
13/01/2017,1,14,pida,0.000465997,5.130465866,206.6918826,0.044508788,22.74939792,400.041,1.811,397.519,399.926,22.3106,22.1043,399.948,22.4859,22.4351
13/01/2017,1,14,pida,0.00049712,5.233304371,216.878654,0.048064893,22.83182142,400.019,1.811,397.536,399.995,22.5902,22.3702,399.976,22.5763,22.5743
13/01/2017,1,14,pida,0.00044919,7.852085326,295.1153084,0.04306875,22.90124298,400.023,1.811,596.299,599.976,22.6604,22.4616,399.924,22.6335,22.6029
13/01/2017,1,14,pida,0.000395761,9.302504725,397.6801306,0.03857887,22.83365542,399.77,1.811,795.7,800.054,22.7101,22.535,400.026,22.5525,22.5746
13/01/2017,1,14,pida,0.000438354,10.03255688,604.4142565,0.042794252,22.74946335,400.053,1.811,995.255,999.995,22.5445,22.3505,399.98,22.4789,22.4546
13/01/2017,1,14,pida,0.0005186,10.73557382,843.8856199,0.051771893,22.55416337,400.09,1.811,1194.86,1200,22.3505,22.121,400.084,22.304,22.2683
13/01/2017,1,14,pida,0.000393817,11.95877895,965.8545033,0.037891904,22.69354404,400.059,1.811,1494.43,1500.11,22.3015,22.1272,400.056,22.4116,22.3316
13/01/2017,1,14,pida,0.000397048,12.98278295,1209.707259,0.037416286,22.91835149,400.031,1.811,1793.82,1800.02,22.5392,22.3635,400.027,22.6373,22.5639
13/01/2017,1,14,pida,0.00045414,13.34014339,1566.351501,0.043302637,23.03749552,400.064,1.811,2093.56,2100.03,22.8836,22.6827,400.013,22.771,22.7813
13/01/2017,1,15,pida,0.000645515,5.416925748,270.2543103,0.073823563,20.31826294,399.993,4.379,393.729,399.937,19.289,18.596,400.027,20.1159,20.4106
13/01/2017,1,15,pida,0.000613487,4.04832599,198.8307877,0.070386034,20.39824411,400.001,4.379,295.367,299.997,19.4688,18.8103,400.024,20.1877,20.4991
13/01/2017,1,15,pida,0.000632559,2.409059467,140.5125901,0.071825924,20.44966787,400.006,4.379,197.194,199.967,19.466,18.7872,400.126,20.244,20.5734
13/01/2017,1,15,pida,0.000690841,0.809518755,81.64936551,0.080955128,20.36467722,399.998,4.379,99.1037,100.065,19.5646,18.823,399.947,20.1739,20.4907
13/01/2017,1,15,pida,0.000625639,-0.073100235,50.96401597,0.071820819,20.44553262,400.001,4.379,50.0288,49.983,19.5541,18.882,399.658,20.2381,20.5683
13/01/2017,1,15,pida,0.000641604,-0.462064712,35.34867678,0.072751511,20.50184756,400.003,4.379,25.5038,25.0162,19.545,18.8568,400.272,20.2985,20.6346
13/01/2017,1,15,pida,0.000646905,5.278397087,272.2551104,0.073033316,20.52938559,400,4.379,394.007,400.065,19.5565,18.8621,399.971,20.3274,20.6335
13/01/2017,1,15,pida,0.000659208,5.114037916,278.8820727,0.074979635,20.53583892,399.997,4.379,394.097,399.98,19.6316,18.9241,400,20.337,20.6329
13/01/2017,1,15,pida,0.000664724,5.170973096,278.9339964,0.075868399,20.51812641,399.992,4.379,394.07,400.015,19.6286,18.9155,400.181,20.3207,20.6191
13/01/2017,1,15,pida,0.000627486,5.238419158,272.6224605,0.072635605,20.46085535,399.997,4.379,394.001,400.007,19.6606,18.9871,399.961,20.2539,20.5514
13/01/2017,1,15,pida,0.000688026,7.004760506,441.1006445,0.079092651,20.44398897,400,4.379,591.857,599.967,19.5542,18.8161,400.21,20.2525,20.5542
13/01/2017,1,15,pida,0.000673497,7.686723532,618.0883317,0.076394344,20.49630242,400.007,4.379,791.086,800.078,19.535,18.8126,400.281,20.3011,20.5995
13/01/2017,1,15,pida,0.000639683,8.200198423,793.6382113,0.072141801,20.52093231,400,4.379,990.385,1000.05,19.5433,18.8571,400.237,20.3171,20.6093
13/01/2017,1,15,pida,0.000674332,8.683539766,989.7348246,0.076285939,20.57356811,399.996,4.379,1189.66,1200.04,19.6525,18.9291,400.175,20.3786,20.6905
13/01/2017,1,15,pida,0.000620562,9.427260103,1247.333756,0.068857661,20.74039059,400.001,4.379,1488.72,1500.05,19.7979,19.1321,400.066,20.5317,20.8528
13/01/2017,1,15,pida,0.000602302,9.765697585,1526.05013,0.066383899,20.86463087,399.994,4.379,1788.21,1800.08,19.9659,19.3197,400.003,20.6513,20.985
13/01/2017,1,15,pida,0.000600365,10.26305613,1806.534835,0.065765558,20.93052584,400.003,4.379,2087.56,2100.16,20.0303,19.3866,400.239,20.7167,21.0633
13/01/2017,1,15,pida,0.000591987,4.239139767,285.2609042,0.065380651,20.93046472,400.002,4.379,395.055,399.953,20.1054,19.4702,399.904,20.7145,21.078
13/01/2017,1,16,pida,0.001021566,7.137942539,279.3817526,0.105595876,22.43038236,399.835,2.851,394.649,400.022,22.2034,21.4917,400.143,22.3088,21.771
13/01/2017,1,16,pida,0.000985579,5.285039973,209.5120013,0.104032032,22.36861231,400.097,2.851,296.029,299.998,22.2903,21.6045,400.591,22.2376,21.8369
13/01/2017,1,16,pida,0.000945059,3.133340926,142.9855875,0.097912387,22.32810447,399.824,2.851,197.653,200.02,22.047,21.3881,399.903,22.187,21.7548
13/01/2017,1,16,pida,0.000881623,0.799360448,83.55146809,0.090417452,22.40126359,400.114,2.851,99.3464,99.9789,22.1144,21.4996,399.792,22.2437,21.8888
13/01/2017,1,16,pida,0.000848108,-0.266991544,54.34342061,0.086226238,22.44645096,400.06,2.851,50.155,49.9944,22.1334,21.54,398.456,22.2804,21.9789
13/01/2017,1,16,pida,0.000888025,-0.769315414,38.83335848,0.090384328,22.46424173,400.038,2.851,25.533,25.0023,22.1689,21.5517,401.107,22.3084,22.0428
13/01/2017,1,16,pida,0.000813885,6.898224595,254.9157299,0.083009959,22.4791806,400.06,2.851,394.789,399.962,22.2429,21.6727,397.891,22.3044,22.0122
13/01/2017,1,16,pida,0.000738931,6.765191824,245.0168599,0.075588621,22.39827296,400.117,2.851,394.997,400.018,22.1379,21.6238,400.711,22.2043,21.8818
13/01/2017,1,16,pida,0.000751788,6.527568151,251.9044063,0.076557667,22.38641152,399.813,2.851,395.125,399.978,22.0692,21.5464,400.927,22.196,21.886
13/01/2017,1,16,pida,0.000704411,6.584804229,241.7217522,0.071834325,22.38770441,399.815,2.851,395.11,399.993,22.102,21.6119,400.712,22.1852,21.9201
13/01/2017,1,16,pida,0.000697626,8.728407503,385.6803042,0.070626947,22.4172464,399.83,2.851,593.452,599.977,22.0936,21.6067,399.464,22.213,21.9856
13/01/2017,1,16,pida,0.000679971,9.668118375,552.547893,0.068171034,22.46235383,399.838,2.851,792.764,800.037,22.0946,21.6208,400.119,22.2536,22.0239
13/01/2017,1,16,pida,0.000670913,10.40015853,727.2065473,0.067024972,22.56458717,400.094,2.851,992.026,999.914,22.2646,21.797,399.954,22.3533,22.1404
13/01/2017,1,16,pida,0.000643809,11.45556455,881.8670773,0.063313418,22.72136986,400.082,2.851,1191.3,1200.01,22.4287,21.9802,400.074,22.5032,22.3341
13/01/2017,1,16,pida,0.000574148,11.97393524,1129.675201,0.056886733,22.77850803,399.834,2.851,1490.84,1499.99,22.6385,22.2383,399.76,22.5428,22.4327
13/01/2017,1,16,pida,0.000595822,12.42279099,1420.475869,0.058397694,22.82688196,399.846,2.851,1790.44,1800.03,22.62,22.206,401.03,22.5967,22.5211
13/01/2017,1,16,pida,0.00052743,12.92675939,1661.763214,0.052415166,22.72235604,399.853,2.851,2090.09,2100.08,22.5708,22.2037,400.371,22.4747,22.4053
13/01/2017,4,18,pida,0.000369013,4.018448201,218.3475646,0.037151068,22.30098865,400.206,2.555,397.352,400.011,21.9857,21.7553,400.217,22.0125,21.6406
13/01/2017,4,18,pida,0.000350125,2.796124562,165.4022301,0.034865775,22.26010882,399.978,2.555,298.171,300.024,21.8052,21.5864,399.937,21.967,21.5826
13/01/2017,4,18,pida,0.000386241,1.55294106,133.9294351,0.040044355,21.90822219,399.944,2.555,198.957,199.998,21.5036,21.2622,400.01,21.6243,21.291
13/01/2017,4,18,pida,0.000329175,0.245110335,86.48380047,0.033272084,21.92397441,400.147,2.555,99.8152,99.9932,21.3096,21.1033,398.992,21.6253,21.2599
13/01/2017,4,18,pida,0.000293118,-0.318337075,66.21724846,0.030267196,21.84039311,399.924,2.555,50.2148,50.021,21.3657,21.1826,400.281,21.5327,21.1925
13/01/2017,4,18,pida,0.000311614,-0.547528452,51.91241001,0.032434438,21.74372373,400.074,2.555,25.3608,25.0149,21.2512,21.0557,398.596,21.4406,21.151
13/01/2017,4,18,pida,0.000302707,4.407341205,164.2668604,0.031021691,21.77932423,399.89,2.555,397.105,399.993,21.1738,20.9848,400.55,21.4741,21.092
13/01/2017,4,18,pida,0.000327342,4.316717881,185.5132134,0.033520218,21.809886,399.951,2.555,397.232,400.073,21.2159,21.0112,399.91,21.5109,21.1487
13/01/2017,4,18,pida,0.00020032,4.172863585,56.9873583,0.019899284,22.05835148,400.153,2.555,397.234,399.95,21.4381,21.3129,400.036,21.7268,21.3718
13/01/2017,4,18,pida,0.00032959,4.136410805,190.4037069,0.032917695,22.12853397,399.934,2.555,397.239,399.965,21.5834,21.3774,399.965,21.8302,21.444
13/01/2017,4,18,pida,0.000318061,6.227800421,278.0025483,0.032205797,22.1193658,399.92,2.555,595.922,600.02,21.702,21.5033,400.105,21.8181,21.4324
13/01/2017,4,18,pida,0.000331063,7.375211577,429.6827956,0.033347449,22.08508742,399.956,2.555,795.193,800.072,21.5804,21.3735,400.006,21.7871,21.3759
13/01/2017,4,18,pida,0.000309953,7.830411519,576.5948221,0.031049555,22.10684387,399.926,2.555,994.696,999.897,21.5748,21.381,399.816,21.8035,21.3795
13/01/2017,4,18,pida,0.000343164,8.410710081,778.153103,0.033814949,22.21852753,399.909,2.555,1194.35,1199.98,21.6185,21.4042,400.294,21.9237,21.4508
13/01/2017,4,18,pida,0.000293421,9.359853645,960.6164577,0.029308978,22.1779557,399.932,2.555,1493.7,1499.96,21.6897,21.5063,399.908,21.8704,21.4262
13/01/2017,4,18,pida,0.000340972,9.927308982,1299.817905,0.034072245,22.22921576,399.941,2.555,1793.41,1800.14,21.7774,21.5644,400.099,21.9338,21.428
13/01/2017,4,18,pida,0.000313856,10.65275063,1502.476325,0.030542677,22.3595531,400.193,2.555,2092.93,2100.15,21.7782,21.5822,400.223,22.057,21.5939
13/01/2017,4,18,pida,0.0003311,2.232619584,286.273658,0.033627701,22.23036284,400.188,2.555,398.49,400,21.9412,21.7344,400.096,21.9322,21.5622
13/01/2017,3,19,pida,0.000528888,6.624336521,208.9120346,0.05877732,20.64762914,400.007,2.773,395.305,400.042,19.7242,19.3648,400.022,20.4155,20.8664
13/01/2017,3,19,pida,0.000500237,4.600756466,160.8725168,0.056047369,20.62694988,400.002,2.773,296.674,299.967,19.7695,19.4295,399.922,20.3875,20.8461
13/01/2017,3,19,pida,0.000501263,2.794677237,116.0769419,0.056611315,20.57739146,399.998,2.773,198.016,200.022,19.7498,19.4092,400.044,20.3382,20.809
13/01/2017,3,19,pida,0.000536306,0.696683554,79.68767022,0.060833688,20.58153608,399.997,2.773,99.4636,99.9835,19.7832,19.4188,400.043,20.3513,20.8141
13/01/2017,3,19,pida,0.000530957,-0.139981906,53.10413084,0.060331733,20.54190522,399.994,2.773,50.0898,50.0112,19.7302,19.3694,400.026,20.3103,20.7841
13/01/2017,3,19,pida,0.000533114,-0.753838046,45.08092373,0.060601482,20.54745535,399.997,2.773,25.4884,24.9752,19.7432,19.3809,399.983,20.3164,20.7822
13/01/2017,3,19,pida,0.000531484,6.856040045,208.287277,0.060684127,20.54587084,399.993,2.773,395.06,399.959,19.7783,19.4171,399.96,20.3144,20.7711
13/01/2017,3,19,pida,0.000579264,6.800247377,223.0524119,0.06556317,20.50686933,399.996,2.773,395.144,400.017,19.619,19.2253,399.996,20.2876,20.732
13/01/2017,3,19,pida,0.00056018,7.026704794,214.0859199,0.064291282,20.43455932,400,2.773,395.028,400.051,19.6171,19.2365,400.133,20.2104,20.6515
13/01/2017,3,19,pida,0.000547531,7.022970509,211.872349,0.063447346,20.36290405,400.002,2.773,394.988,400.006,19.5773,19.2052,400.048,20.1355,20.5631
13/01/2017,3,19,pida,0.000581138,9.920419236,346.608419,0.066921405,20.36451134,399.998,2.773,592.903,600.019,19.517,19.122,400.011,20.1457,20.5831
13/01/2017,3,19,pida,0.000520442,10.05207519,514.4272592,0.060338379,20.36212891,400.003,2.773,792.633,799.887,19.5905,19.2368,400.032,20.1278,20.5589
13/01/2017,3,19,pida,0.000550768,12.10129293,673.3969199,0.063866045,20.29569111,400.007,2.773,991.232,1000,19.4665,19.0921,399.986,20.0691,20.4987
13/01/2017,3,19,pida,0.000595663,12.98023343,875.2170753,0.06972577,20.25201803,400,2.773,1190.64,1200.13,19.4557,19.0508,400.009,20.0369,20.4584
13/01/2017,3,19,pida,0.000549184,14.1243851,1110.422205,0.063236666,20.25529624,399.999,2.773,1489.62,1499.98,19.3386,18.9652,399.956,20.0283,20.4532
13/01/2017,3,19,pida,0.000528299,14.70855631,1376.715514,0.060871593,20.23853368,399.997,2.773,1789.25,1800.1,19.3225,18.9634,400.074,20.0062,20.433
13/01/2017,3,19,pida,0.000525088,15.10209823,1666.743792,0.061596204,20.1320672,399.994,2.773,2088.72,2099.95,19.2894,18.9324,399.995,19.8989,20.3051
13/01/2017,1,11,pikr,0.000469675,3.694084884,198.3752484,0.031414141,23.56127241,900.009,3.916,394.92,399.983,19.4891,18.8881,300.067,22.5924,23.0772
13/01/2017,1,11,pikr,0.000510445,2.467262221,174.8629018,0.034261109,23.52022852,900.042,3.916,296.584,300.003,19.4366,18.7831,299.931,22.5617,23.041
13/01/2017,1,11,pikr,0.000489093,1.333687447,128.5328671,0.032732131,23.5298608,899.8,3.916,198.11,199.977,19.4221,18.7962,300.062,22.5668,23.0314
13/01/2017,1,11,pikr,0.0004975,0.22296383,86.56432034,0.033195061,23.54415529,899.829,3.916,99.635,99.9908,19.4043,18.7674,299.954,22.5841,23.0715
13/01/2017,1,11,pikr,0.0005222,-0.322607834,63.95855961,0.034795046,23.55393938,900.134,3.916,50.3976,50.0108,19.3931,18.7246,299.967,22.6019,23.0964
13/01/2017,1,11,pikr,0.000544582,-0.582109536,50.74100641,0.036207193,23.58817927,899.88,3.916,25.7473,25.0056,19.4228,18.7256,299.937,22.6431,23.1488
13/01/2017,1,11,pikr,0.00053415,3.487154559,229.6070028,0.035582303,23.60108818,900.178,3.916,395.155,399.982,19.4828,18.7992,300.026,22.6519,23.1629
13/01/2017,1,11,pikr,0.000532357,3.718689981,218.6840529,0.035515796,23.60755257,899.911,3.916,394.887,400.016,19.5206,18.8392,299.973,22.6591,23.1699
13/01/2017,1,11,pikr,0.000564106,3.776951475,225.1849465,0.037584014,23.61890682,899.93,3.916,394.76,399.981,19.5094,18.7874,299.992,22.6805,23.2006
13/01/2017,1,11,pikr,0.000545873,3.828750074,217.2420913,0.036299327,23.63197651,899.961,3.916,394.726,400.004,19.5166,18.8181,300.06,22.6863,23.2164
13/01/2017,1,11,pikr,0.000534827,5.978137456,310.2011161,0.03561125,23.63515957,899.972,3.916,591.745,599.963,19.5468,18.8622,299.948,22.6867,23.2139
13/01/2017,1,11,pikr,0.000544885,7.864313235,426.5118883,0.036434806,23.60665142,899.999,3.916,789.189,800.015,19.544,18.8467,300.024,22.6628,23.1595
13/01/2017,1,11,pikr,0.000519454,9.466748857,529.7311195,0.034755912,23.58651775,899.997,3.916,987.022,1000.05,19.5202,18.8553,299.966,22.6322,23.1142
13/01/2017,1,11,pikr,0.000541424,10.55764797,694.6638593,0.036359646,23.55837346,900.008,3.916,1185.41,1200.03,19.5054,18.8124,299.98,22.611,23.0893
13/01/2017,1,11,pikr,0.000546209,11.99322724,927.5411354,0.036707464,23.53030613,899.993,3.916,1483.3,1500.01,19.454,18.755,300.049,22.5845,23.0509
15/01/2017,3,1,dael,0.00036177,2.960765084,271.326476,0.039764037,20.61997199,500.003,4.415,396.099,400.015,19.4997,19.0522,349.96,20.2533,20.4591
15/01/2017,3,1,dael,0.000396941,2.036921796,218.5056418,0.043748346,20.61058298,500,4.415,297.288,300.006,19.4945,19.0036,350.037,20.2529,20.4824
15/01/2017,3,1,dael,0.000370291,1.228991105,147.2929338,0.040762438,20.61978307,500,4.415,198.373,200.016,19.5065,19.0485,349.988,20.2553,20.465
15/01/2017,3,1,dael,0.000417391,0.209334352,90.96110632,0.046289534,20.59895371,499.997,4.415,99.6348,99.9513,19.5218,19.0056,350.021,20.2465,20.4599
15/01/2017,3,1,dael,0.000424056,-0.204022305,56.46407884,0.046948277,20.61174728,499.997,4.415,50.236,50.0055,19.5268,19.0023,349.981,20.261,20.4779
